customer_id,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value
CUST_01140,1638,49,40,0,0,2,5827.18
CUST_01141,1288,28,28,1,1,4,5720.94
CUST_01142,856,28,25,1,1,4,4975.78
CUST_01143,39,3,1,0,2,3,5587.46
CUST_01144,1975,1,1,0,1,2,6575.82
CUST_01145,66,44,34,0,1,2,1224.16
CUST_01146,493,45,40,0,2,3,1245.01
CUST_01147,294,7,6,0,2,3,1046.06
CUST_01148,372,5,0,0,4,3,5834.88
CUST_01149,1972,19,16,1,2,3,1947.21
CUST_01150,918,44,36,2,1,3,4513.24
CUST_01151,1876,32,27,0,2,2,3060.51
CUST_01152,367,26,16,1,1,2,2461.56
CUST_01153,489,47,39,0,2,2,3054.61
CUST_01154,1533,2,2,1,0,2,12061.76
CUST_01155,282,24,24,0,0,1,3654.31
CUST_01156,798,41,35,0,2,1,5828.34
CUST_01157,1246,4,0,0,1,1,340.44
CUST_01158,128,45,36,1,2,4,3261.87
CUST_01159,939,25,16,0,2,3,2527.18
CUST_01160,1001,45,37,1,1,2,2242.13
CUST_01161,1453,44,44,0,2,1,1225.37
CUST_01162,646,27,27,1,0,1,4760.88
CUST_01163,1386,34,28,1,0,2,1302.27
CUST_01164,887,7,1,1,0,3,2497.55
CUST_01165,263,7,7,0,4,2,6342.15
CUST_01166,1277,13,7,0,2,2,2369.85
CUST_01167,763,46,42,1,1,3,1039.29
CUST_01168,358,3,3,1,1,2,3996.02
CUST_01169,1439,31,26,0,2,2,792.88
CUST_01170,35,1,0,0,1,1,2275.65
CUST_01171,1740,37,37,0,1,4,2780.98
CUST_01172,335,6,6,0,1,1,3879.87
CUST_01173,1511,47,38,1,1,3,8095.91
CUST_01174,1349,15,12,0,1,3,2222.52
CUST_01175,570,30,20,1,1,1,2347.01
CUST_01176,1695,12,2,1,1,3,5470.01
CUST_01177,767,44,39,0,1,4,2853.06
CUST_01178,1542,8,1,1,1,1,3529.35
CUST_01179,49,9,2,0,2,3,4498.5
CUST_01180,762,29,28,0,1,3,4600.03
CUST_01181,1829,47,38,0,2,3,2594.27
CUST_01182,1699,22,14,1,2,1,1607.88
CUST_01183,850,26,23,0,2,3,474.67
CUST_01184,1741,25,22,0,3,4,17752.95
CUST_01185,1358,11,2,0,0,2,1855.61
CUST_01186,1455,47,37,1,1,2,3987.36
CUST_01187,242,27,26,0,1,4,3407.18
CUST_01188,1673,37,37,0,0,4,2906.1
CUST_01189,401,40,36,0,1,3,3075.51
CUST_01190,1282,2,2,0,1,2,7186.47
CUST_01191,1019,32,23,0,1,4,2390.74
CUST_01192,932,3,0,1,2,3,2523.22
CUST_01193,1371,21,11,0,0,2,5976.84
CUST_01194,1987,43,38,2,0,1,7798.92
CUST_01195,916,43,36,0,1,4,3431.35
CUST_01196,738,43,43,0,2,4,2217.42
CUST_01197,334,36,35,1,1,1,2970.33
CUST_01198,53,42,34,0,1,4,1881.47
CUST_01199,1774,32,24,1,0,1,1137.25
CUST_01200,1568,32,27,0,2,2,1079.89
CUST_01201,707,18,8,0,0,2,1591.94
CUST_01202,1157,42,38,2,3,4,3686.4
CUST_01203,1703,16,7,0,6,4,9553.02
CUST_01204,939,37,34,1,0,1,3691.06
CUST_01205,1784,32,29,1,0,3,1207.86
CUST_01206,273,32,32,0,0,1,2696.52
CUST_01207,240,26,22,0,3,1,2305.1
CUST_01208,1171,36,26,1,4,1,2458.3
CUST_01209,1651,39,38,0,2,3,3158.91
CUST_01210,1852,33,31,0,1,2,1790.55
CUST_01211,1370,43,40,0,1,3,3526.79
CUST_01212,774,4,1,1,0,4,7166.65
CUST_01213,709,36,35,0,3,4,2384.81
CUST_01214,1497,43,38,1,3,4,1449.73
CUST_01215,263,7,3,1,2,1,2022.77
CUST_01216,729,23,23,0,1,3,7450.99
CUST_01217,1151,34,29,0,2,1,1288.74
CUST_01218,123,11,8,0,4,2,5546.69
CUST_01219,1713,46,42,0,2,1,2750.78
CUST_01220,550,40,33,0,0,2,4432.59
CUST_01221,277,26,19,0,2,4,5248.12
CUST_01222,1718,13,8,0,0,1,1646.41
CUST_01223,1580,27,17,0,1,1,7639.01
CUST_01224,1611,29,26,1,0,2,7370.8
CUST_01225,1051,1,0,0,3,4,2020.68
CUST_01226,1747,38,35,0,3,2,3026.94
CUST_01227,1446,38,30,1,0,2,976.74
CUST_01228,242,25,25,0,2,3,2572.86
CUST_01229,1062,25,21,0,3,2,4972.61
CUST_01230,590,26,21,2,1,3,4345.54
CUST_01231,957,9,2,0,2,4,1617.03
CUST_01232,1263,45,43,0,0,3,5848.12
CUST_01233,1756,45,43,0,3,3,697.75
CUST_01234,1487,48,46,0,3,2,2935.33
CUST_01235,441,14,13,1,2,3,4897.83
CUST_01236,1436,23,23,0,2,2,3021.84
CUST_01237,1484,42,34,0,1,3,3294.68
CUST_01238,1484,8,5,0,2,4,3493.64
CUST_01239,1223,37,37,0,1,4,4567.26
CUST_01240,1410,48,46,2,3,3,1003.49
CUST_01241,1827,28,18,0,0,1,885.87
CUST_01242,81,25,17,0,1,1,3480.9
CUST_01243,1402,4,1,0,3,3,6927.24
CUST_01244,1566,11,5,1,2,3,3387.26
CUST_01245,329,4,2,0,1,2,1219.95
CUST_01246,1573,35,25,1,1,3,1667.11
CUST_01247,1697,29,20,0,1,2,6125.03
CUST_01248,1550,42,40,0,4,4,4235.17
CUST_01249,516,33,27,0,0,1,2129.3
CUST_01250,1927,25,21,0,0,4,17633.7
CUST_01251,1989,44,39,0,2,1,9617.65
CUST_01252,56,48,42,0,1,2,1973.14
CUST_01253,1300,50,47,0,1,2,2489.07
CUST_01254,1896,41,41,0,1,3,2839.14
CUST_01255,1576,38,36,0,1,2,3310.05
CUST_01256,1619,47,40,1,0,3,3192.24
CUST_01257,949,12,12,1,2,1,4169.93
CUST_01258,412,12,10,1,1,1,4965.45
CUST_01259,802,3,3,1,0,3,2214.03
CUST_01260,1169,17,9,1,2,2,6251.74
CUST_01261,1226,17,7,0,1,3,2775.28
CUST_01262,985,46,38,0,0,1,5960.83
CUST_01263,344,21,20,2,1,1,3281.8
CUST_01264,1614,41,40,0,1,3,22987.86
CUST_01265,1034,37,35,0,1,3,5198.99
CUST_01266,179,46,41,0,0,2,5893.09
CUST_01267,1989,12,10,2,1,1,1333.82
CUST_01268,1640,33,25,0,2,4,3566.2
CUST_01269,1142,35,31,0,1,1,3474.0
CUST_01270,745,15,8,1,1,3,2181.08
CUST_01271,708,24,18,2,0,2,1567.78
CUST_01272,1976,49,48,0,0,4,10014.79
CUST_01273,1179,49,49,0,2,1,6127.91
CUST_01274,264,43,38,1,0,4,2354.71
CUST_01275,522,42,41,0,3,2,6713.58
CUST_01276,1993,3,2,0,0,4,2091.89
CUST_01277,1905,8,6,0,2,3,3836.35
CUST_01278,1136,47,41,0,0,1,4242.9
CUST_01279,1896,34,29,0,1,4,3045.81
CUST_01280,1026,3,2,1,1,2,583.7
CUST_01281,686,33,24,0,1,1,4537.58
CUST_01282,372,50,48,0,2,1,5828.72
CUST_01283,1313,5,1,0,2,2,3381.04
CUST_01284,1801,44,40,0,3,1,5358.73
CUST_01285,451,35,31,1,4,1,1516.18
CUST_01286,1559,44,36,0,1,1,2044.68
CUST_01287,970,46,41,0,0,1,4575.15
CUST_01288,209,5,0,0,3,2,890.72
CUST_01289,1656,17,15,0,1,1,2312.42
CUST_01290,1207,15,9,1,0,4,1622.72
CUST_01291,824,29,29,0,2,4,7357.91
CUST_01292,916,21,11,0,1,4,18242.99
CUST_01293,1408,8,8,0,1,1,1064.92
CUST_01294,1343,47,46,0,0,1,1231.59
CUST_01295,1578,48,47,1,4,1,6532.82
CUST_01296,1465,5,2,0,2,1,2065.24
CUST_01297,623,44,38,0,3,1,4853.36
CUST_01298,606,49,46,0,1,4,3623.37
CUST_01299,839,43,33,2,0,4,1042.81
CUST_01300,350,35,28,0,1,2,2338.59
CUST_01301,1559,26,24,1,1,3,1882.43
CUST_01302,1996,41,33,2,1,3,2484.39
CUST_01303,1417,47,47,0,0,3,4713.35
CUST_01304,1990,1,0,0,2,1,3181.83
CUST_01305,115,1,1,0,4,1,966.17
CUST_01306,654,14,9,0,1,2,1829.66
CUST_01307,875,42,40,0,2,2,1736.77
CUST_01308,359,12,5,0,2,3,2103.64
CUST_01309,427,8,2,1,2,1,3772.82
CUST_01310,1773,49,47,0,1,4,5655.89
CUST_01311,1350,36,27,1,1,3,2459.32
CUST_01312,1405,5,2,0,2,1,638.51
CUST_01313,434,47,46,2,2,4,951.07
CUST_01314,1978,22,17,0,2,2,1582.14
CUST_01315,1404,42,35,0,1,1,2526.85
CUST_01316,613,40,31,0,3,2,2369.94
CUST_01317,680,32,29,0,2,3,1383.88
CUST_01318,1292,43,37,0,4,2,2842.64
CUST_01319,1188,37,32,2,1,3,4730.52
CUST_01320,1993,28,20,0,1,1,1406.38
CUST_01321,671,16,9,0,2,4,7674.9
CUST_01322,596,24,16,0,2,3,1034.04
CUST_01323,1827,31,28,0,0,4,1174.39
CUST_01324,764,50,44,0,0,4,648.99
CUST_01325,1159,7,2,0,3,1,6402.68
CUST_01326,1753,18,10,0,2,2,1060.48
CUST_01327,569,47,47,2,1,1,1297.98
CUST_01328,1519,5,0,0,2,1,2257.18
CUST_01329,1694,38,37,0,2,4,2061.99
CUST_01330,1605,38,31,1,1,1,2066.26
CUST_01331,1159,17,15,0,3,4,1501.42
CUST_01332,1369,50,42,0,3,3,2258.94
CUST_01333,833,15,14,0,2,3,1737.43
CUST_01334,304,30,28,0,0,1,861.11
CUST_01335,842,24,22,0,1,1,3995.81
CUST_01336,1387,16,15,0,2,2,3834.04
CUST_01337,1580,33,25,0,1,4,5059.21
CUST_01338,356,12,11,0,2,2,2552.12
CUST_01339,1537,47,44,0,2,3,9830.2
CUST_01340,112,15,12,1,1,2,1372.41
CUST_01341,158,17,12,0,0,2,2905.58
CUST_01342,117,43,36,0,2,3,4730.35
CUST_01343,824,31,28,2,0,1,8611.13
CUST_01344,111,42,37,0,1,1,3894.08
CUST_01345,1471,34,34,0,2,3,4599.87
CUST_01346,1739,48,42,1,2,2,670.76
CUST_01347,801,42,38,1,1,3,2235.64
CUST_01348,1233,42,33,0,1,3,6094.46
CUST_01349,800,15,13,0,0,4,6943.74
CUST_01350,752,23,20,0,3,4,618.95
CUST_01351,1846,39,29,0,4,2,1428.17
CUST_01352,930,11,4,0,0,1,506.62
CUST_01353,1083,42,36,1,1,2,3277.69
CUST_01354,337,12,4,0,2,3,4963.98
CUST_01355,1262,46,37,0,0,2,4243.77
CUST_01356,879,22,13,0,1,4,4621.97
CUST_01357,1412,31,28,0,1,2,5051.26
CUST_01358,1239,11,11,0,0,4,1938.8
CUST_01359,75,16,6,0,1,2,2556.13
CUST_01360,1204,38,30,1,4,2,1898.32
CUST_01361,1319,33,23,0,2,2,1258.02
CUST_01362,144,11,5,0,2,2,5806.44
CUST_01363,1088,26,25,0,2,1,2112.51
CUST_01364,1829,47,47,0,0,3,7552.54
CUST_01365,1969,6,1,1,1,4,2851.21
CUST_01366,1272,31,28,1,2,2,1079.6
CUST_01367,479,27,26,0,1,2,3047.4
CUST_01368,1657,38,30,1,0,3,4832.17
CUST_01369,373,47,47,0,0,3,1271.26
CUST_01370,1918,30,29,0,1,1,2963.1
CUST_01371,500,25,21,0,0,2,1160.12
CUST_01372,252,2,0,0,3,4,3013.86
CUST_01373,1722,10,9,1,2,1,6838.35
CUST_01374,393,31,30,0,0,1,8762.41
CUST_01375,1827,35,33,0,2,1,6551.52
CUST_01376,220,31,31,1,1,2,880.12
CUST_01377,1877,39,37,0,0,1,3227.22
CUST_01378,1866,50,50,0,0,4,4110.48
CUST_01379,1099,27,22,0,1,1,9263.8
CUST_01380,1458,34,30,1,0,2,1933.87
CUST_01381,1951,31,27,0,2,3,4729.96
CUST_01382,1236,48,47,1,2,1,10265.65
CUST_01383,901,9,4,0,0,4,1547.64
CUST_01384,1598,15,6,1,2,3,1301.55
CUST_01385,1255,35,31,0,4,3,1775.18
CUST_01386,417,1,0,2,0,1,5460.94
CUST_01387,1094,1,1,0,2,2,5169.26
CUST_01388,1438,21,17,0,1,3,2014.89
CUST_01389,248,10,6,0,2,3,6314.08
CUST_01390,565,35,31,0,2,3,6054.5
CUST_01391,1283,18,18,0,2,4,2267.32
CUST_01392,1576,14,10,0,2,4,3531.55
CUST_01393,396,24,22,0,1,4,4845.21
CUST_01394,549,20,19,0,2,3,4922.7
CUST_01395,1615,46,42,0,2,2,1184.08
CUST_01396,1781,43,34,1,0,2,3023.21
CUST_01397,944,45,37,3,0,1,1473.14
CUST_01398,469,33,29,1,1,3,3082.44
CUST_01399,1670,36,35,0,2,1,3127.1
CUST_01400,359,25,25,0,4,1,877.85
CUST_01401,1677,6,6,1,0,2,4630.51
CUST_01402,995,39,35,2,2,1,2391.29
CUST_01403,161,17,10,0,0,3,725.18
CUST_01404,193,39,29,0,3,4,4377.29
CUST_01405,1936,26,25,2,1,3,3261.82
CUST_01406,1487,39,29,1,3,2,2340.3
CUST_01407,1341,32,29,1,1,1,956.6
CUST_01408,443,43,41,0,1,3,2300.92
CUST_01409,428,3,1,1,0,2,2382.56
CUST_01410,1410,3,2,0,2,2,553.6
CUST_01411,1371,1,0,0,2,1,3459.83
CUST_01412,595,50,46,0,1,3,2359.58
CUST_01413,1401,26,22,0,1,2,25923.96
CUST_01414,1090,1,0,0,3,1,3626.94
CUST_01415,1155,19,17,0,1,3,608.72
CUST_01416,741,18,11,0,0,2,2574.67
CUST_01417,961,26,25,0,2,1,5863.96
CUST_01418,564,12,8,0,2,1,1856.72
CUST_01419,1174,5,4,0,0,3,1788.43
CUST_01420,726,8,8,1,2,3,11873.66
CUST_01421,1824,35,34,0,0,3,4857.65
CUST_01422,1451,29,25,0,1,4,1660.27
CUST_01423,1606,16,11,2,1,4,4105.68
CUST_01424,1425,30,29,1,2,1,12948.76
CUST_01425,1017,8,4,0,1,1,3671.01
CUST_01426,813,41,34,0,0,2,3286.73
CUST_01427,1668,21,17,0,1,3,3886.19
CUST_01428,1087,35,25,0,2,3,4850.15
CUST_01429,538,19,10,0,2,4,3657.51
CUST_01430,1409,48,43,0,0,1,4773.16
CUST_01431,1165,12,9,0,0,3,3094.09
CUST_01432,754,14,13,0,1,3,1678.07
CUST_01433,404,48,48,0,0,2,3052.16
CUST_01434,1051,48,41,1,0,2,3597.58
CUST_01435,1536,16,10,1,2,2,3335.62
CUST_01436,499,13,6,0,0,3,7734.86
CUST_01437,349,50,41,0,2,1,3391.46
CUST_01438,1914,6,5,0,1,4,2221.59
CUST_01439,1287,1,0,0,2,4,1075.34
CUST_01440,790,40,35,0,1,4,11004.85
CUST_01441,1869,37,31,0,1,4,1598.36
CUST_01442,404,49,47,1,1,3,4625.44
CUST_01443,844,15,14,0,0,2,6359.14
CUST_01444,140,34,30,0,1,4,1235.35
CUST_01445,1954,35,25,0,0,3,1881.84
CUST_01446,836,44,36,0,0,4,1829.13
CUST_01447,276,45,43,0,0,4,3836.28
CUST_01448,676,45,35,0,2,1,1575.85
CUST_01449,1410,14,10,0,0,1,554.15
CUST_01450,696,24,23,0,4,3,7900.8
CUST_01451,413,36,30,0,1,2,4910.94
CUST_01452,581,31,30,0,1,3,2539.91
CUST_01453,779,12,9,1,1,4,3060.33
CUST_01454,461,27,22,0,2,3,6401.35
CUST_01455,1779,26,20,1,1,4,2635.18
CUST_01456,398,37,29,0,3,2,391.64
CUST_01457,1697,7,4,1,1,2,6387.07
CUST_01458,1167,28,24,0,0,2,3451.7
CUST_01459,328,48,40,1,3,4,3341.4
CUST_01460,1680,1,0,1,1,4,1416.93
CUST_01461,1053,9,8,3,0,3,6813.72
CUST_01462,1638,32,26,0,1,3,3953.25
CUST_01463,1181,37,27,0,1,4,9618.17
CUST_01464,232,45,37,0,2,1,4061.16
CUST_01465,471,17,14,0,1,1,2429.76
CUST_01466,951,48,43,0,3,3,2247.04
CUST_01467,769,24,22,0,1,3,3274.86
CUST_01468,734,2,1,1,0,1,1893.51
CUST_01469,749,44,43,1,4,2,13987.14
CUST_01470,1211,37,37,0,0,2,1966.39
CUST_01471,1628,19,14,0,3,3,3776.56
CUST_01472,1408,33,30,0,2,4,1969.3
CUST_01473,1851,6,3,1,1,3,4076.06
CUST_01474,979,41,33,0,0,2,1906.43
CUST_01475,1341,22,18,0,4,4,12015.58
CUST_01476,1768,5,0,0,2,2,3924.68
CUST_01477,733,15,10,0,3,3,5750.87
CUST_01478,1367,19,13,0,2,4,1266.23
CUST_01479,585,29,24,0,0,4,1044.34
CUST_01480,877,11,3,0,1,1,6636.39
CUST_01481,286,47,40,1,1,3,6621.3
CUST_01482,1956,48,39,1,2,2,1659.11
CUST_01483,371,26,17,1,4,1,17060.63
CUST_01484,160,31,29,0,2,1,2458.77
CUST_01485,83,50,46,0,1,1,2891.5
CUST_01486,242,17,16,0,1,2,2229.89
CUST_01487,202,42,38,0,2,3,5452.23
CUST_01488,499,16,10,0,0,4,910.07
CUST_01489,1313,9,2,0,4,2,13924.56
CUST_01490,88,3,2,0,3,3,2323.28
CUST_01491,1799,31,28,0,3,3,3785.19
CUST_01492,1153,29,21,1,3,2,8520.18
CUST_01493,1240,39,36,0,0,4,3085.69
CUST_01494,1102,41,41,0,1,3,4942.93
CUST_01495,1891,23,20,1,1,2,2347.45
CUST_01496,1678,6,3,0,3,3,4333.72
CUST_01497,779,27,21,0,2,2,1169.58
CUST_01498,651,1,0,0,0,2,7598.15
CUST_01499,734,19,16,0,3,1,1202.57
CUST_01500,1438,32,29,0,0,3,1881.74
CUST_01501,48,50,46,1,3,3,3939.91
CUST_01502,1252,15,5,0,0,3,3539.65
CUST_01503,416,27,25,0,3,4,3509.15
CUST_01504,838,16,8,1,1,4,1803.27
CUST_01505,1726,25,18,0,0,3,1592.81
CUST_01506,192,28,28,0,1,2,6272.92
CUST_01507,1088,49,48,1,1,3,1748.8
CUST_01508,613,42,40,0,1,3,3904.28
CUST_01509,875,13,4,0,2,2,1748.87
CUST_01510,309,19,10,0,3,4,3453.89
CUST_01511,1295,29,23,0,0,4,3049.03
CUST_01512,414,21,11,1,1,2,10632.01
CUST_01513,131,35,25,0,3,2,2123.92
CUST_01514,239,19,13,1,2,2,2886.64
CUST_01515,1494,29,19,1,2,2,11209.69
CUST_01516,214,10,0,1,1,4,1605.83
CUST_01517,474,22,18,0,1,3,1804.12
CUST_01518,1639,32,27,0,2,4,2342.07
CUST_01519,1457,3,2,0,0,1,1056.07
CUST_01520,1757,49,41,0,2,1,2291.23
CUST_01521,575,50,46,0,1,1,9005.64
CUST_01522,1142,31,23,0,3,2,1942.57
CUST_01523,1864,17,13,0,0,1,1164.23
CUST_01524,279,50,43,1,2,4,2259.91
CUST_01525,1609,29,22,0,2,1,2856.16
CUST_01526,437,30,21,1,2,2,1764.88
CUST_01527,998,25,25,0,1,3,1860.03
CUST_01528,1947,21,13,0,1,1,5827.11
CUST_01529,1555,36,34,0,0,1,1061.26
CUST_01530,548,31,31,1,1,3,6098.26
CUST_01531,436,24,14,0,1,2,14828.97
CUST_01532,261,16,16,0,2,4,11017.31
CUST_01533,694,1,0,0,2,3,2135.41
CUST_01534,1227,8,6,0,1,2,1196.06
CUST_01535,48,3,3,0,2,2,4132.88
CUST_01536,790,50,41,0,2,2,5182.33
CUST_01537,352,32,23,0,1,3,3654.97
CUST_01538,1936,49,49,0,2,1,2311.15
CUST_01539,152,23,23,0,0,2,1756.07
CUST_01540,1466,35,26,0,2,2,3836.47
CUST_01541,1029,15,10,0,0,3,1951.91
CUST_01542,1679,29,22,1,1,1,4223.64
CUST_01543,1441,25,20,0,0,2,18892.44
CUST_01544,543,3,3,0,1,4,3682.37
CUST_01545,1174,19,17,0,1,4,1476.74
CUST_01546,418,37,29,0,2,3,2363.87
CUST_01547,692,47,44,1,1,3,3137.98
CUST_01548,1806,39,37,0,1,2,5873.11
CUST_01549,171,34,26,0,2,4,15904.29
CUST_01550,635,17,15,0,1,3,1742.08
CUST_01551,959,1,1,0,3,2,3058.04
CUST_01552,1838,2,2,0,4,3,5640.45
CUST_01553,1619,40,33,0,1,3,8218.76
CUST_01554,1506,5,5,1,3,4,2390.94
CUST_01555,418,34,34,0,1,4,1620.7
CUST_01556,1598,36,28,0,1,3,1852.18
CUST_01557,690,27,27,1,0,3,3255.96
CUST_01558,256,7,1,0,1,1,5138.88
CUST_01559,1740,9,2,1,3,1,6444.17
CUST_01560,443,7,7,0,3,2,4921.84
CUST_01561,232,3,3,2,1,4,2076.02
CUST_01562,1106,40,39,0,2,3,4597.75
CUST_01563,130,24,17,0,0,1,2751.24
CUST_01564,56,14,14,0,4,4,3161.7
CUST_01565,1931,6,3,0,2,1,2695.77
CUST_01566,769,36,32,1,2,3,2655.65
CUST_01567,1656,46,36,0,2,3,2953.27
CUST_01568,1113,3,0,0,2,3,2345.15
CUST_01569,189,14,12,0,3,1,7888.64
CUST_01570,237,47,40,0,1,4,10416.46
CUST_01571,418,13,11,0,0,2,3714.93
CUST_01572,1197,41,33,0,2,4,1855.08
CUST_01573,1558,7,5,2,4,4,2491.2
CUST_01574,1468,43,39,0,3,1,1169.17
CUST_01575,371,12,10,1,0,4,9809.4
CUST_01576,1063,22,22,1,2,2,2906.13
CUST_01577,1123,39,36,0,1,3,1867.23
CUST_01578,1878,21,19,0,1,3,2064.47
CUST_01579,1760,24,20,0,1,4,4995.73
CUST_01580,1721,47,42,0,3,2,1818.71
CUST_01581,1183,35,28,0,2,4,3847.55
CUST_01582,1598,36,30,0,2,3,1851.74
CUST_01583,1999,29,26,0,2,4,7419.1
CUST_01584,30,47,37,0,2,3,3282.51
CUST_01585,1250,2,2,1,3,2,1919.71
CUST_01586,1853,20,10,0,1,3,476.9
CUST_01587,484,14,9,1,0,1,4246.01
CUST_01588,1610,45,39,0,1,2,4313.43
CUST_01589,223,3,3,0,1,3,1743.71
CUST_01590,349,9,4,0,2,3,2158.38
CUST_01591,1851,38,31,1,1,2,1038.4
CUST_01592,554,20,11,1,1,4,1475.86
CUST_01593,1195,14,5,0,2,3,1279.94
CUST_01594,1653,31,23,0,0,4,5252.08
CUST_01595,1721,45,44,0,0,1,4322.02
CUST_01596,1249,42,36,0,1,1,1873.56
CUST_01597,1526,37,33,0,1,1,6161.2
CUST_01598,1627,4,2,1,0,3,1576.02
CUST_01599,1831,28,24,1,1,1,3520.76
CUST_01600,1811,50,43,0,0,1,1484.5
CUST_01601,1328,50,50,0,2,4,10663.8
CUST_01602,140,20,18,1,0,1,4031.56
CUST_01603,683,35,34,1,0,2,879.02
CUST_01604,699,33,26,0,0,2,1563.75
CUST_01605,133,44,40,0,4,4,1226.49
CUST_01606,1571,39,38,1,3,1,10411.0
CUST_01607,484,28,22,0,1,4,1266.16
CUST_01608,333,9,5,0,2,1,8080.75
CUST_01609,1004,37,27,0,3,4,812.21
CUST_01610,567,6,3,0,3,4,1108.25
CUST_01611,1614,45,37,0,2,2,3022.14
CUST_01612,1014,36,29,2,0,4,1699.86
CUST_01613,839,42,41,1,2,2,4182.42
CUST_01614,1179,40,38,0,1,2,4384.95
CUST_01615,526,5,2,0,0,4,2076.36
CUST_01616,692,44,43,0,2,1,1456.4
CUST_01617,260,43,39,0,2,4,3920.0
CUST_01618,778,23,16,1,0,3,4479.41
CUST_01619,735,39,39,1,1,1,2703.06
CUST_01620,1606,20,12,2,3,3,3245.76
CUST_01621,1292,29,28,1,2,2,4481.28
CUST_01622,932,3,1,0,0,2,4278.62
CUST_01623,1433,24,16,0,3,1,13361.13
CUST_01624,260,48,38,1,2,2,2145.58
CUST_01625,1973,40,32,0,1,3,2436.86
CUST_01626,58,22,13,0,2,3,3538.74
CUST_01627,951,31,21,0,2,3,2563.04
CUST_01628,458,48,46,0,2,2,1307.1
CUST_01629,447,35,33,0,1,3,4294.9
CUST_01630,1153,31,30,0,2,2,458.07
CUST_01631,1453,45,45,0,2,1,3439.53
CUST_01632,801,38,38,0,5,1,1714.51
CUST_01633,553,11,1,2,3,3,3111.06
CUST_01634,441,45,44,0,2,3,957.45
CUST_01635,138,30,30,0,0,1,8606.73
CUST_01636,166,25,25,0,1,3,3973.78
CUST_01637,1387,43,38,0,0,1,2263.42
CUST_01638,69,19,19,0,2,4,1748.14
CUST_01639,503,25,23,0,1,1,2392.06
CUST_01640,1881,21,18,0,2,1,975.65
CUST_01641,411,13,11,0,2,4,4610.32
CUST_01642,1178,46,36,1,2,1,10585.38
CUST_01643,536,34,28,1,1,3,1225.98
CUST_01644,1033,26,18,1,3,1,8736.89
CUST_01645,740,44,39,1,2,3,2179.71
CUST_01646,1310,20,13,0,2,3,888.59
CUST_01647,1692,4,2,0,2,4,3296.56
CUST_01648,1853,2,2,2,0,3,2809.33
CUST_01649,491,10,5,0,1,4,2390.63
CUST_01650,1375,9,1,0,1,4,3596.21
CUST_01651,1096,44,43,2,0,2,1788.81
CUST_01652,884,16,15,0,2,2,859.39
CUST_01653,903,20,19,1,2,3,4291.89
CUST_01654,949,35,27,1,1,2,1400.14
CUST_01655,1366,9,9,2,2,2,2503.49
CUST_01656,1796,9,4,0,0,2,1320.64
CUST_01657,910,50,42,0,4,2,8135.7
CUST_01658,680,5,4,0,1,1,3638.51
CUST_01659,407,21,13,1,4,1,3764.46
CUST_01660,1597,21,17,1,1,4,520.63
CUST_01661,651,29,29,1,2,3,2145.25
CUST_01662,341,50,43,0,2,1,3416.77
CUST_01663,299,12,2,1,3,3,2742.27
CUST_01664,1270,37,36,0,1,2,5674.99
CUST_01665,1251,15,8,0,2,1,1528.08
CUST_01666,765,6,5,0,0,4,4284.47
CUST_01667,304,33,32,0,2,4,765.79
CUST_01668,1488,42,37,1,3,2,561.47
CUST_01669,1775,25,22,0,3,4,3652.56
CUST_01670,311,11,4,0,3,2,660.31
CUST_01671,96,27,17,0,2,3,5489.03
CUST_01672,1976,27,20,0,2,2,3739.94
CUST_01673,1581,14,5,0,2,2,6914.34
CUST_01674,1928,29,28,0,1,4,2999.35
CUST_01675,1438,21,18,1,2,2,2801.8
CUST_01676,905,26,16,0,3,4,2169.55
CUST_01677,1504,21,17,0,2,1,3582.33
CUST_01678,1096,7,7,0,1,4,904.1
CUST_01679,1723,3,1,1,0,4,1100.05
CUST_01680,1535,3,3,0,1,1,2165.74
CUST_01681,418,19,16,0,0,4,753.57
CUST_01682,1841,20,14,0,2,4,1057.01
CUST_01683,370,28,22,1,1,1,1046.41
CUST_01684,1443,34,26,0,1,4,2955.41
CUST_01685,1729,42,39,1,0,1,3905.65
CUST_01686,1509,33,24,0,1,2,1308.12
CUST_01687,1624,38,36,0,0,2,2415.87
CUST_01688,835,27,22,0,1,4,1198.86
CUST_01689,81,12,9,0,3,2,5006.69
CUST_01690,1837,30,21,1,1,3,3258.26
CUST_01691,693,45,45,0,2,2,5405.27
CUST_01692,1501,47,38,0,3,1,4604.91
CUST_01693,263,46,43,0,3,3,1721.11
CUST_01694,204,34,30,0,3,2,4903.63
CUST_01695,805,36,32,0,1,1,1631.16
CUST_01696,1603,11,6,0,2,2,5387.16
CUST_01697,362,10,2,0,0,1,9742.81
CUST_01698,889,20,14,0,1,4,8792.61
CUST_01699,621,41,33,0,1,1,3503.4
CUST_01700,1870,9,3,0,1,1,1656.93
CUST_01701,1305,49,43,2,1,1,2254.09
CUST_01702,969,32,29,1,1,1,2966.9
CUST_01703,1275,32,25,1,0,2,1319.71
CUST_01704,1235,43,40,0,1,4,2320.2
CUST_01705,869,29,20,0,1,1,1843.5
CUST_01706,531,36,30,0,2,2,6730.22
CUST_01707,130,12,4,0,2,1,3569.43
CUST_01708,1367,23,13,1,0,2,1916.79
CUST_01709,1778,3,2,1,1,3,1399.77
