order_id,transaction_id,product_category,product_value,shipping_address,delivery_status,delivery_date,refund_status
ORD_002243,TXN_002243,grocery,1352.41,"Address_8486, India",delivered,2026-04-02,requested
ORD_002244,TXN_002244,software,2663.39,"Address_8156, India",delivered,2026-08-06,requested
ORD_002245,TXN_002245,software,3947.47,"Address_9254, India",delivered,2026-06-29,none
ORD_002246,TXN_002246,electronics,6324.12,"Address_6570, India",delivered,2026-07-26,requested
ORD_002247,TXN_002247,beauty,2287.46,"Address_8687, India",failed,2026-03-27,processed
ORD_002248,TXN_002248,travel,404.35,"Address_4423, India",pending,2026-03-19,requested
ORD_002249,TXN_002249,electronics,2814.81,"Address_8684, India",delivered,2026-04-18,none
ORD_002250,TXN_002250,electronics,7031.37,"Address_7045, India",failed,2026-02-07,processed
ORD_002251,TXN_002251,grocery,1062.55,"Address_9773, India",delivered,2026-02-28,none
ORD_002252,TXN_002252,travel,1744.58,"Address_5599, India",delivered,2026-03-17,none
ORD_002253,TXN_002253,fashion,2622.05,"Address_6586, India",pending,2026-01-30,none
ORD_002254,TXN_002254,travel,11012.47,"Address_3185, India",failed,2026-02-06,processed
ORD_002255,TXN_002255,software,905.47,"Address_7714, India",failed,2026-07-25,requested
ORD_002256,TXN_002256,home,3534.85,"Address_1247, India",failed,2026-04-24,none
ORD_002257,TXN_002257,grocery,3783.02,"Address_6034, India",pending,2026-02-03,none
ORD_002258,TXN_002258,home,1582.52,"Address_6351, India",delivered,2026-02-26,none
ORD_002259,TXN_002259,electronics,1015.95,"Address_1932, India",delivered,2026-04-17,none
ORD_002260,TXN_002260,fashion,1377.8,"Address_7380, India",delivered,2026-07-01,none
ORD_002261,TXN_002261,home,5045.11,"Address_6092, India",delivered,2026-01-27,processed
ORD_002262,TXN_002262,electronics,4352.53,"Address_3140, India",delivered,2026-04-05,processed
ORD_002263,TXN_002263,grocery,8462.28,"Address_1997, India",failed,2026-02-19,processed
ORD_002264,TXN_002264,software,3121.52,"Address_4836, India",delivered,2026-04-23,none
ORD_002265,TXN_002265,fashion,4155.11,"Address_6511, India",delivered,2026-03-23,none
ORD_002266,TXN_002266,software,5779.8,"Address_5000, India",pending,2026-05-29,requested
ORD_002267,TXN_002267,travel,4877.81,"Address_6420, India",delivered,2026-03-25,requested
ORD_002268,TXN_002268,software,10653.85,"Address_7837, India",delivered,2026-07-15,none
ORD_002269,TXN_002269,home,3284.92,"Address_4661, India",pending,2026-03-08,none
ORD_002270,TXN_002270,beauty,1960.73,"Address_6777, India",delivered,2026-06-23,none
ORD_002271,TXN_002271,fashion,3750.85,"Address_3794, India",delivered,2026-06-12,processed
ORD_002272,TXN_002272,travel,5454.48,"Address_5758, India",pending,2026-07-05,processed
ORD_002273,TXN_002273,travel,10321.77,"Address_1841, India",delivered,2026-02-22,requested
ORD_002274,TXN_002274,travel,8525.41,"Address_6318, India",delivered,2026-08-02,none
ORD_002275,TXN_002275,travel,9675.56,"Address_8869, India",failed,2026-06-16,none
ORD_002276,TXN_002276,beauty,1665.16,"Address_5485, India",failed,2026-08-07,requested
ORD_002277,TXN_002277,grocery,8495.63,"Address_3655, India",delivered,2026-02-14,processed
ORD_002278,TXN_002278,home,7260.8,"Address_9132, India",delivered,2026-03-11,processed
ORD_002279,TXN_002279,beauty,2849.34,"Address_1864, India",delivered,2026-03-18,none
ORD_002280,TXN_002280,software,2316.17,"Address_9470, India",delivered,2026-07-25,none
ORD_002281,TXN_002281,home,1757.18,"Address_1015, India",delivered,2026-02-22,none
ORD_002282,TXN_002282,travel,10564.31,"Address_2469, India",delivered,2026-04-19,none
ORD_002283,TXN_002283,fashion,6049.98,"Address_5634, India",delivered,2026-05-27,processed
ORD_002284,TXN_002284,software,4394.44,"Address_6240, India",pending,2026-05-01,none
ORD_002285,TXN_002285,travel,2891.15,"Address_9902, India",delivered,2026-02-15,none
ORD_002286,TXN_002286,software,3593.71,"Address_8898, India",pending,2026-05-20,none
ORD_002287,TXN_002287,grocery,6044.13,"Address_3638, India",failed,2026-04-06,requested
ORD_002288,TXN_002288,electronics,3017.1,"Address_6116, India",delivered,2026-07-19,requested
ORD_002289,TXN_002289,software,1567.04,"Address_3745, India",delivered,2026-04-18,none
ORD_002290,TXN_002290,beauty,5728.57,"Address_6802, India",delivered,2026-06-07,requested
ORD_002291,TXN_002291,travel,7589.62,"Address_5031, India",delivered,2026-07-28,requested
ORD_002292,TXN_002292,electronics,6408.77,"Address_2129, India",failed,2026-05-25,requested
ORD_002293,TXN_002293,beauty,2969.4,"Address_9126, India",delivered,2026-01-28,none
ORD_002294,TXN_002294,beauty,2620.14,"Address_3941, India",pending,2026-06-14,processed
ORD_002295,TXN_002295,travel,11661.66,"Address_4089, India",delivered,2026-05-10,processed
ORD_002296,TXN_002296,electronics,7594.81,"Address_5699, India",delivered,2026-07-22,processed
ORD_002297,TXN_002297,electronics,1207.92,"Address_8880, India",delivered,2026-07-19,requested
ORD_002298,TXN_002298,electronics,50881.8,"Address_5017, India",delivered,2026-04-20,none
ORD_002299,TXN_002299,electronics,8064.03,"Address_9267, India",delivered,2026-08-09,none
ORD_002300,TXN_002300,electronics,682.02,"Address_9669, India",delivered,2026-05-05,requested
ORD_002301,TXN_002301,software,1413.71,"Address_8043, India",delivered,2026-04-28,none
ORD_002302,TXN_002302,software,302.01,"Address_1260, India",failed,2026-02-01,none
ORD_002303,TXN_002303,fashion,5330.38,"Address_8720, India",failed,2026-06-26,none
ORD_002304,TXN_002304,software,2065.02,"Address_3594, India",delivered,2026-01-18,processed
ORD_002305,TXN_002305,fashion,5364.52,"Address_7807, India",pending,2026-01-27,requested
ORD_002306,TXN_002306,home,3097.91,"Address_8498, India",pending,2026-05-01,none
ORD_002307,TXN_002307,travel,4001.84,"Address_7816, India",delivered,2026-02-27,requested
ORD_002308,TXN_002308,home,6972.88,"Address_6097, India",delivered,2026-01-16,none
ORD_002309,TXN_002309,grocery,2456.77,"Address_1953, India",delivered,2026-03-14,processed
ORD_002310,TXN_002310,electronics,745.07,"Address_6420, India",delivered,2026-06-05,none
ORD_002311,TXN_002311,travel,6558.86,"Address_2819, India",delivered,2026-07-03,none
ORD_002312,TXN_002312,home,3676.66,"Address_4347, India",failed,2026-07-18,none
ORD_002313,TXN_002313,fashion,8608.07,"Address_4850, India",delivered,2026-04-04,processed
ORD_002314,TXN_002314,software,5560.68,"Address_3216, India",delivered,2026-04-15,none
ORD_002315,TXN_002315,fashion,4411.22,"Address_2347, India",delivered,2026-01-21,none
ORD_002316,TXN_002316,grocery,9240.08,"Address_9520, India",delivered,2026-06-25,none
ORD_002317,TXN_002317,home,3472.34,"Address_1374, India",delivered,2026-02-25,none
ORD_002318,TXN_002318,electronics,1323.73,"Address_8080, India",delivered,2026-03-29,requested
ORD_002319,TXN_002319,electronics,456.45,"Address_7316, India",pending,2026-04-16,none
ORD_002320,TXN_002320,grocery,20445.59,"Address_3020, India",delivered,2026-05-02,processed
ORD_002321,TXN_002321,home,3614.15,"Address_8159, India",delivered,2026-01-22,requested
ORD_002322,TXN_002322,grocery,9590.52,"Address_5008, India",delivered,2026-03-04,none
ORD_002323,TXN_002323,home,11546.95,"Address_8431, India",delivered,2026-02-04,none
ORD_002324,TXN_002324,beauty,2161.98,"Address_5618, India",delivered,2026-04-03,processed
ORD_002325,TXN_002325,grocery,1165.35,"Address_8831, India",delivered,2026-04-28,none
ORD_002326,TXN_002326,software,7487.01,"Address_1550, India",delivered,2026-06-03,none
ORD_002327,TXN_002327,beauty,7007.52,"Address_4379, India",pending,2026-01-17,none
ORD_002328,TXN_002328,fashion,3317.13,"Address_7131, India",failed,2026-01-14,processed
ORD_002329,TXN_002329,grocery,3269.96,"Address_9695, India",failed,2026-01-19,none
ORD_002330,TXN_002330,beauty,5672.95,"Address_5917, India",failed,2026-08-04,none
ORD_002331,TXN_002331,home,3238.93,"Address_6469, India",failed,2026-02-02,none
ORD_002332,TXN_002332,software,5473.57,"Address_5526, India",delivered,2026-02-20,requested
ORD_002333,TXN_002333,software,3739.14,"Address_5803, India",delivered,2026-06-17,none
ORD_002334,TXN_002334,travel,2000.49,"Address_6266, India",delivered,2026-08-02,processed
ORD_002335,TXN_002335,electronics,1560.72,"Address_1494, India",delivered,2026-03-09,none
ORD_002336,TXN_002336,fashion,4846.6,"Address_5966, India",delivered,2026-04-05,processed
ORD_002337,TXN_002337,home,10494.94,"Address_9118, India",failed,2026-08-13,none
ORD_002338,TXN_002338,grocery,2554.42,"Address_9088, India",delivered,2026-02-22,none
ORD_002339,TXN_002339,beauty,3256.13,"Address_8699, India",pending,2026-03-05,none
ORD_002340,TXN_002340,travel,5723.19,"Address_1738, India",delivered,2026-05-26,none
ORD_002341,TXN_002341,home,8499.88,"Address_8396, India",delivered,2026-05-03,processed
ORD_002342,TXN_002342,software,2248.92,"Address_4743, India",pending,2026-03-06,none
ORD_002343,TXN_002343,travel,1514.22,"Address_6631, India",delivered,2026-07-21,none
ORD_002344,TXN_002344,beauty,2476.39,"Address_1456, India",delivered,2026-01-29,none
ORD_002345,TXN_002345,software,5243.4,"Address_2256, India",pending,2026-03-29,none
ORD_002346,TXN_002346,travel,7003.64,"Address_9114, India",delivered,2026-01-07,requested
ORD_002347,TXN_002347,electronics,23728.4,"Address_5066, India",delivered,2026-04-18,none
ORD_002348,TXN_002348,fashion,2197.93,"Address_5883, India",delivered,2026-01-25,requested
ORD_002349,TXN_002349,beauty,6516.66,"Address_3089, India",delivered,2026-05-01,none
ORD_002350,TXN_002350,grocery,8868.63,"Address_8887, India",delivered,2026-06-16,none
ORD_002351,TXN_002351,home,1226.05,"Address_6657, India",delivered,2026-01-16,none
ORD_002352,TXN_002352,software,4339.9,"Address_9238, India",delivered,2026-06-26,none
ORD_002353,TXN_002353,travel,13129.28,"Address_7547, India",pending,2026-06-21,processed
ORD_002354,TXN_002354,grocery,3144.41,"Address_2479, India",delivered,2026-08-11,none
ORD_002355,TXN_002355,home,3791.28,"Address_7410, India",failed,2026-05-01,none
ORD_002356,TXN_002356,grocery,2352.46,"Address_6874, India",pending,2026-01-25,none
ORD_002357,TXN_002357,grocery,3058.47,"Address_7813, India",pending,2026-04-14,requested
ORD_002358,TXN_002358,home,8690.04,"Address_5940, India",delivered,2026-05-24,none
ORD_002359,TXN_002359,home,2500.24,"Address_4915, India",pending,2026-03-15,requested
ORD_002360,TXN_002360,software,5811.71,"Address_1231, India",delivered,2026-07-09,none
ORD_002361,TXN_002361,grocery,2802.03,"Address_2956, India",pending,2026-05-08,none
ORD_002362,TXN_002362,fashion,4708.09,"Address_4392, India",failed,2026-04-25,requested
ORD_002363,TXN_002363,fashion,7467.71,"Address_4069, India",delivered,2026-05-16,none
ORD_002364,TXN_002364,electronics,11937.24,"Address_9368, India",delivered,2026-03-26,requested
ORD_002365,TXN_002365,beauty,23159.01,"Address_7620, India",delivered,2026-06-29,none
ORD_002366,TXN_002366,electronics,7767.24,"Address_3380, India",pending,2026-08-20,requested
ORD_002367,TXN_002367,travel,5915.91,"Address_6110, India",failed,2026-07-13,requested
ORD_002368,TXN_002368,beauty,6183.15,"Address_8964, India",failed,2026-01-11,processed
ORD_002369,TXN_002369,home,1832.39,"Address_9314, India",failed,2026-02-19,none
ORD_002370,TXN_002370,electronics,1778.02,"Address_7960, India",delivered,2026-02-17,none
ORD_002371,TXN_002371,fashion,4622.38,"Address_9104, India",delivered,2026-02-23,none
ORD_002372,TXN_002372,home,5500.55,"Address_4001, India",delivered,2026-02-24,none
ORD_002373,TXN_002373,travel,2270.39,"Address_2287, India",pending,2026-07-12,none
ORD_002374,TXN_002374,fashion,3536.67,"Address_1070, India",delivered,2026-05-22,requested
ORD_002375,TXN_002375,grocery,4218.27,"Address_7641, India",failed,2026-03-14,none
ORD_002376,TXN_002376,electronics,5597.96,"Address_8993, India",pending,2026-07-16,none
ORD_002377,TXN_002377,travel,1884.13,"Address_2482, India",failed,2026-04-17,processed
ORD_002378,TXN_002378,travel,4138.33,"Address_7967, India",delivered,2026-03-02,none
ORD_002379,TXN_002379,travel,2244.14,"Address_9587, India",delivered,2026-07-26,none
ORD_002380,TXN_002380,fashion,3227.14,"Address_7362, India",delivered,2026-02-01,none
ORD_002381,TXN_002381,fashion,4545.14,"Address_4156, India",delivered,2026-06-19,none
ORD_002382,TXN_002382,grocery,1234.61,"Address_7835, India",pending,2026-03-27,none
ORD_002383,TXN_002383,home,5349.64,"Address_8451, India",delivered,2026-08-04,processed
ORD_002384,TXN_002384,software,1563.47,"Address_5740, India",delivered,2026-03-27,processed
ORD_002385,TXN_002385,beauty,4679.57,"Address_6069, India",delivered,2026-06-04,none
ORD_002386,TXN_002386,electronics,5734.97,"Address_1578, India",delivered,2026-05-21,none
ORD_002387,TXN_002387,home,2458.36,"Address_4329, India",delivered,2026-01-25,none
ORD_002388,TXN_002388,grocery,6414.01,"Address_9581, India",delivered,2026-01-29,requested
ORD_002389,TXN_002389,grocery,819.22,"Address_7241, India",delivered,2026-03-31,none
ORD_002390,TXN_002390,fashion,8580.08,"Address_4756, India",delivered,2026-07-13,requested
ORD_002391,TXN_002391,electronics,6658.44,"Address_2899, India",failed,2026-08-03,none
ORD_002392,TXN_002392,electronics,3637.95,"Address_4978, India",failed,2026-01-26,requested
ORD_002393,TXN_002393,travel,1545.15,"Address_6398, India",failed,2026-01-18,requested
ORD_002394,TXN_002394,fashion,2799.77,"Address_2099, India",failed,2026-03-17,none
ORD_002395,TXN_002395,software,3428.92,"Address_2049, India",delivered,2026-04-28,none
ORD_002396,TXN_002396,beauty,5332.99,"Address_2287, India",pending,2026-05-19,processed
ORD_002397,TXN_002397,electronics,3789.72,"Address_4425, India",pending,2026-07-17,requested
ORD_002398,TXN_002398,home,2311.82,"Address_4744, India",pending,2026-02-09,processed
ORD_002399,TXN_002399,grocery,3499.73,"Address_8866, India",delivered,2026-02-10,none
ORD_002400,TXN_002400,software,1131.25,"Address_5034, India",delivered,2026-03-29,none
ORD_002401,TXN_002401,beauty,4094.72,"Address_9444, India",delivered,2026-03-16,none
ORD_002402,TXN_002402,fashion,3603.73,"Address_4294, India",pending,2026-07-05,none
ORD_002403,TXN_002403,software,2639.42,"Address_3834, India",failed,2026-05-22,none
ORD_002404,TXN_002404,travel,1098.85,"Address_4685, India",pending,2026-07-24,none
ORD_002405,TXN_002405,grocery,1818.78,"Address_4242, India",delivered,2026-03-25,none
ORD_002406,TXN_002406,fashion,3849.76,"Address_5111, India",delivered,2026-03-29,requested
ORD_002407,TXN_002407,software,3832.22,"Address_6407, India",pending,2026-01-15,none
ORD_002408,TXN_002408,beauty,3638.25,"Address_6608, India",delivered,2026-06-07,none
ORD_002409,TXN_002409,electronics,1648.44,"Address_7048, India",pending,2026-06-19,requested
ORD_002410,TXN_002410,beauty,5134.24,"Address_2009, India",pending,2026-03-02,none
ORD_002411,TXN_002411,fashion,3670.32,"Address_7521, India",delivered,2026-01-11,none
ORD_002412,TXN_002412,travel,6276.33,"Address_5785, India",failed,2026-06-29,none
ORD_002413,TXN_002413,beauty,4805.76,"Address_6825, India",delivered,2026-08-13,processed
ORD_002414,TXN_002414,beauty,6293.72,"Address_4898, India",failed,2026-07-08,none
ORD_002415,TXN_002415,electronics,2868.07,"Address_2209, India",delivered,2026-04-20,none
ORD_002416,TXN_002416,beauty,2577.8,"Address_8648, India",pending,2026-06-18,requested
ORD_002417,TXN_002417,grocery,1707.05,"Address_2462, India",delivered,2026-04-08,none
ORD_002418,TXN_002418,home,4656.72,"Address_6767, India",pending,2026-01-22,none
ORD_002419,TXN_002419,fashion,556.93,"Address_9325, India",delivered,2026-07-28,requested
ORD_002420,TXN_002420,electronics,2800.5,"Address_6370, India",delivered,2026-02-08,processed
ORD_002421,TXN_002421,software,3632.16,"Address_1388, India",delivered,2026-06-15,none
ORD_002422,TXN_002422,beauty,1000.54,"Address_5317, India",failed,2026-07-16,none
ORD_002423,TXN_002423,fashion,10705.24,"Address_5194, India",delivered,2026-04-21,requested
ORD_002424,TXN_002424,travel,7875.78,"Address_7705, India",pending,2026-07-04,none
ORD_002425,TXN_002425,beauty,2603.12,"Address_9782, India",pending,2026-02-15,none
ORD_002426,TXN_002426,electronics,3090.82,"Address_1556, India",failed,2026-06-27,none
ORD_002427,TXN_002427,software,8421.44,"Address_7021, India",failed,2026-05-06,requested
ORD_002428,TXN_002428,software,4227.53,"Address_8267, India",failed,2026-05-26,none
ORD_002429,TXN_002429,fashion,5174.25,"Address_6973, India",failed,2026-02-16,none
ORD_002430,TXN_002430,home,7281.66,"Address_1250, India",delivered,2026-01-29,none
ORD_002431,TXN_002431,electronics,1978.68,"Address_3526, India",pending,2026-03-04,requested
ORD_002432,TXN_002432,home,2026.49,"Address_2737, India",failed,2026-08-18,none
ORD_002433,TXN_002433,software,1761.69,"Address_4764, India",pending,2026-02-15,processed
ORD_002434,TXN_002434,home,1654.75,"Address_9763, India",delivered,2026-02-24,none
ORD_002435,TXN_002435,electronics,12000.71,"Address_3291, India",delivered,2026-02-24,none
ORD_002436,TXN_002436,software,1142.62,"Address_4517, India",failed,2026-02-14,none
ORD_002437,TXN_002437,electronics,3005.53,"Address_3587, India",delivered,2026-07-14,processed
ORD_002438,TXN_002438,beauty,2622.39,"Address_7994, India",pending,2026-01-27,requested
ORD_002439,TXN_002439,home,6286.16,"Address_4601, India",pending,2026-02-08,none
ORD_002440,TXN_002440,fashion,10295.34,"Address_8271, India",delivered,2026-07-02,none
ORD_002441,TXN_002441,beauty,3891.99,"Address_4666, India",pending,2026-03-23,requested
ORD_002442,TXN_002442,home,5186.13,"Address_1015, India",pending,2026-07-11,none
ORD_002443,TXN_002443,beauty,4164.33,"Address_1041, India",delivered,2026-07-30,none
ORD_002444,TXN_002444,home,5850.59,"Address_5702, India",delivered,2026-06-01,requested
ORD_002445,TXN_002445,home,7504.34,"Address_8836, India",delivered,2026-07-30,none
ORD_002446,TXN_002446,home,10556.07,"Address_8382, India",delivered,2026-06-09,none
ORD_002447,TXN_002447,electronics,1939.79,"Address_7430, India",delivered,2026-02-20,processed
ORD_002448,TXN_002448,electronics,6587.99,"Address_6598, India",delivered,2026-03-30,processed
ORD_002449,TXN_002449,software,3864.38,"Address_9727, India",pending,2026-07-10,none
ORD_002450,TXN_002450,software,28656.19,"Address_1820, India",delivered,2026-02-10,processed
ORD_002451,TXN_002451,home,2987.88,"Address_9745, India",delivered,2026-07-28,none
ORD_002452,TXN_002452,grocery,3835.36,"Address_4479, India",delivered,2026-07-08,processed
ORD_002453,TXN_002453,travel,6068.2,"Address_3885, India",pending,2026-08-22,requested
ORD_002454,TXN_002454,fashion,4504.19,"Address_6181, India",delivered,2026-06-09,processed
ORD_002455,TXN_002455,electronics,5738.54,"Address_1535, India",failed,2026-06-30,processed
ORD_002456,TXN_002456,electronics,3928.74,"Address_6011, India",delivered,2026-06-20,none
ORD_002457,TXN_002457,travel,2550.02,"Address_5814, India",pending,2026-01-06,none
ORD_002458,TXN_002458,beauty,908.89,"Address_8648, India",delivered,2026-06-16,none
ORD_002459,TXN_002459,electronics,6130.43,"Address_1910, India",delivered,2026-01-22,none
ORD_002460,TXN_002460,beauty,5875.77,"Address_9297, India",delivered,2026-08-14,requested
ORD_002461,TXN_002461,home,18705.42,"Address_4797, India",delivered,2026-02-18,requested
ORD_002462,TXN_002462,grocery,1329.76,"Address_4997, India",pending,2026-02-27,processed
ORD_002463,TXN_002463,fashion,1490.26,"Address_1531, India",failed,2026-02-24,none
ORD_002464,TXN_002464,electronics,1179.72,"Address_4451, India",delivered,2026-04-22,processed
ORD_002465,TXN_002465,grocery,11019.35,"Address_7192, India",pending,2026-05-09,processed
ORD_002466,TXN_002466,fashion,5165.49,"Address_3350, India",delivered,2026-01-15,none
ORD_002467,TXN_002467,grocery,6155.55,"Address_5813, India",delivered,2026-02-16,processed
ORD_002468,TXN_002468,software,13741.58,"Address_5147, India",delivered,2026-07-15,none
ORD_002469,TXN_002469,electronics,2574.14,"Address_2418, India",failed,2026-07-23,none
ORD_002470,TXN_002470,fashion,9235.17,"Address_6789, India",failed,2026-04-17,none
ORD_002471,TXN_002471,beauty,5282.94,"Address_5813, India",delivered,2026-02-06,processed
ORD_002472,TXN_002472,grocery,8920.21,"Address_2033, India",delivered,2026-06-22,processed
ORD_002473,TXN_002473,home,9599.08,"Address_1595, India",delivered,2026-07-18,none
ORD_002474,TXN_002474,fashion,4438.08,"Address_9884, India",pending,2026-02-25,requested
ORD_002475,TXN_002475,home,2367.92,"Address_7376, India",pending,2026-05-19,requested
ORD_002476,TXN_002476,travel,1805.88,"Address_3708, India",failed,2026-07-23,none
ORD_002477,TXN_002477,travel,3696.45,"Address_2163, India",delivered,2026-02-02,none
ORD_002478,TXN_002478,electronics,4706.04,"Address_4480, India",failed,2026-06-29,requested
ORD_002479,TXN_002479,beauty,9650.91,"Address_4569, India",failed,2026-06-01,none
ORD_002480,TXN_002480,grocery,7286.4,"Address_4185, India",delivered,2026-03-20,none
ORD_002481,TXN_002481,beauty,1274.81,"Address_4220, India",pending,2026-02-21,none
ORD_002482,TXN_002482,software,3028.91,"Address_4350, India",failed,2026-08-10,requested
ORD_002483,TXN_002483,software,8507.04,"Address_1139, India",delivered,2026-06-06,requested
ORD_002484,TXN_002484,fashion,7063.24,"Address_9352, India",delivered,2026-05-09,requested
ORD_002485,TXN_002485,electronics,2489.11,"Address_6705, India",delivered,2026-02-05,none
ORD_002486,TXN_002486,beauty,3416.3,"Address_6336, India",delivered,2026-04-04,none
ORD_002487,TXN_002487,travel,7483.62,"Address_2727, India",delivered,2026-07-22,requested
ORD_002488,TXN_002488,beauty,3026.81,"Address_7798, India",delivered,2026-01-23,requested
ORD_002489,TXN_002489,travel,5186.42,"Address_8357, India",pending,2026-01-21,requested
ORD_002490,TXN_002490,home,1919.18,"Address_2171, India",failed,2026-02-13,processed
ORD_002491,TXN_002491,beauty,2570.15,"Address_3208, India",delivered,2026-03-20,none
ORD_002492,TXN_002492,electronics,1539.54,"Address_3557, India",failed,2026-01-20,none
ORD_002493,TXN_002493,travel,450.33,"Address_8173, India",delivered,2026-08-10,none
ORD_002494,TXN_002494,beauty,4957.15,"Address_4042, India",delivered,2026-02-08,none
ORD_002495,TXN_002495,fashion,8937.34,"Address_7842, India",delivered,2026-03-12,requested
ORD_002496,TXN_002496,home,2708.52,"Address_9681, India",pending,2026-01-10,processed
ORD_002497,TXN_002497,travel,2237.83,"Address_3781, India",delivered,2026-06-14,processed
ORD_002498,TXN_002498,home,6026.87,"Address_3866, India",pending,2026-07-19,none
ORD_002499,TXN_002499,travel,1804.71,"Address_8624, India",delivered,2026-06-11,requested
ORD_002500,TXN_002500,grocery,17638.21,"Address_7786, India",pending,2026-06-26,none
ORD_002501,TXN_002501,electronics,2664.31,"Address_6065, India",delivered,2026-08-06,requested
ORD_002502,TXN_002502,grocery,2944.11,"Address_3911, India",delivered,2026-08-08,none
ORD_002503,TXN_002503,travel,1426.79,"Address_5868, India",failed,2026-04-27,none
ORD_002504,TXN_002504,travel,3759.05,"Address_6294, India",delivered,2026-01-22,requested
ORD_002505,TXN_002505,software,1799.81,"Address_1795, India",delivered,2026-01-14,processed
ORD_002506,TXN_002506,grocery,1821.73,"Address_2707, India",delivered,2026-04-20,none
ORD_002507,TXN_002507,grocery,1261.67,"Address_8090, India",pending,2026-04-21,none
ORD_002508,TXN_002508,beauty,14243.43,"Address_6641, India",delivered,2026-07-30,requested
ORD_002509,TXN_002509,home,9770.15,"Address_5699, India",pending,2026-06-05,none
ORD_002510,TXN_002510,software,13292.77,"Address_7033, India",delivered,2026-05-05,requested
ORD_002511,TXN_002511,travel,1875.75,"Address_9717, India",delivered,2026-04-20,processed
ORD_002512,TXN_002512,fashion,6621.51,"Address_9257, India",delivered,2026-04-30,processed
ORD_002513,TXN_002513,fashion,4212.67,"Address_5246, India",pending,2026-07-31,none
ORD_002514,TXN_002514,fashion,556.01,"Address_8944, India",delivered,2026-05-11,requested
ORD_002515,TXN_002515,electronics,3231.31,"Address_5073, India",delivered,2026-02-05,none
ORD_002516,TXN_002516,home,3830.88,"Address_4321, India",delivered,2026-04-29,none
ORD_002517,TXN_002517,travel,1737.9,"Address_9855, India",failed,2026-06-25,none
ORD_002518,TXN_002518,grocery,1693.32,"Address_6891, India",delivered,2026-06-05,none
ORD_002519,TXN_002519,home,3053.23,"Address_1878, India",delivered,2026-02-01,none
ORD_002520,TXN_002520,travel,11019.24,"Address_6525, India",pending,2026-06-12,processed
ORD_002521,TXN_002521,software,1739.99,"Address_3186, India",pending,2026-08-05,processed
ORD_002522,TXN_002522,beauty,1844.66,"Address_1123, India",delivered,2026-01-28,none
ORD_002523,TXN_002523,grocery,3090.64,"Address_3381, India",pending,2026-08-02,requested
ORD_002524,TXN_002524,electronics,1774.99,"Address_9607, India",pending,2026-01-22,none
ORD_002525,TXN_002525,software,11758.38,"Address_9376, India",pending,2026-01-31,requested
ORD_002526,TXN_002526,software,6458.21,"Address_5111, India",pending,2026-01-11,none
ORD_002527,TXN_002527,fashion,2443.67,"Address_8690, India",delivered,2026-06-02,processed
ORD_002528,TXN_002528,grocery,907.27,"Address_5572, India",pending,2026-01-15,requested
ORD_002529,TXN_002529,travel,1718.31,"Address_4037, India",pending,2026-05-25,none
ORD_002530,TXN_002530,beauty,6331.6,"Address_4100, India",delivered,2026-03-29,processed
ORD_002531,TXN_002531,fashion,6763.84,"Address_3930, India",failed,2026-01-14,none
ORD_002532,TXN_002532,travel,596.54,"Address_3878, India",delivered,2026-06-17,processed
ORD_002533,TXN_002533,travel,4253.45,"Address_1015, India",pending,2026-05-09,none
ORD_002534,TXN_002534,fashion,10374.78,"Address_5107, India",delivered,2026-06-06,none
ORD_002535,TXN_002535,grocery,2965.96,"Address_6598, India",delivered,2026-06-07,none
ORD_002536,TXN_002536,travel,7732.76,"Address_9833, India",failed,2026-01-28,none
ORD_002537,TXN_002537,beauty,8826.65,"Address_9680, India",delivered,2026-01-14,none
ORD_002538,TXN_002538,travel,11392.7,"Address_1058, India",delivered,2026-03-07,none
ORD_002539,TXN_002539,home,4150.81,"Address_4680, India",delivered,2026-02-18,none
ORD_002540,TXN_002540,beauty,8147.43,"Address_3468, India",pending,2026-02-03,none
ORD_002541,TXN_002541,grocery,1806.91,"Address_5960, India",failed,2026-02-13,none
ORD_002542,TXN_002542,home,5799.12,"Address_9956, India",pending,2026-05-03,requested
ORD_002543,TXN_002543,electronics,1837.2,"Address_7989, India",failed,2026-02-02,requested
ORD_002544,TXN_002544,software,3723.19,"Address_3281, India",delivered,2026-06-21,none
ORD_002545,TXN_002545,travel,11170.24,"Address_7007, India",delivered,2026-07-29,requested
ORD_002546,TXN_002546,fashion,10590.62,"Address_9845, India",pending,2026-06-01,none
ORD_002547,TXN_002547,home,5108.72,"Address_5786, India",delivered,2026-04-27,requested
ORD_002548,TXN_002548,home,30123.35,"Address_1828, India",failed,2026-01-15,processed
ORD_002549,TXN_002549,fashion,845.28,"Address_4455, India",delivered,2026-05-22,none
ORD_002550,TXN_002550,travel,762.59,"Address_6922, India",failed,2026-08-18,none
ORD_002551,TXN_002551,beauty,3126.08,"Address_5742, India",pending,2026-05-14,none
ORD_002552,TXN_002552,home,2683.26,"Address_4429, India",delivered,2026-02-18,none
ORD_002553,TXN_002553,fashion,7372.74,"Address_1269, India",failed,2026-01-15,requested
ORD_002554,TXN_002554,electronics,11280.03,"Address_2689, India",pending,2026-06-22,requested
ORD_002555,TXN_002555,fashion,2701.1,"Address_9423, India",delivered,2026-05-27,none
ORD_002556,TXN_002556,software,3727.44,"Address_7639, India",delivered,2026-01-29,none
ORD_002557,TXN_002557,beauty,14020.86,"Address_5652, India",pending,2026-06-25,processed
