amount,payment_method,device_id,ip_country,authentication_status,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value,product_category,product_value,transaction_hour,transaction_day_of_week,is_weekend,amount_to_avg_order_ratio,customer_success_rate,customer_chargeback_rate,customer_refund_rate,has_previous_chargeback,is_new_customer,chargeback_label
5561.96,card,DEV_00026,SG,success,1017,8,4,0,1,1,3671.01,electronics,5561.96,0,6,1,1.5151034728862083,0.5,0.0,0.125,0,0,0
2701.32,wallet,DEV_02412,SG,failed,138,30,30,0,0,1,8606.73,travel,2701.32,0,6,1,0.3138613619806826,1.0,0.0,0.0,0,0,0
1556.66,wallet,DEV_02289,US,success,823,46,44,0,1,1,4158.99,fashion,1556.66,0,4,0,0.37428798818944026,0.9565217391304348,0.0,0.021739130434782608,0,0,0
4898.57,upi,DEV_02367,SG,success,551,1,0,0,5,1,1500.9,home,4898.57,0,4,0,3.263755080285162,0.0,0.0,5.0,0,0,0
6162.22,wallet,DEV_00056,GB,success,91,5,3,0,3,1,2845.25,home,6162.22,0,5,1,2.165792109656445,0.6,0.0,0.6,0,0,0
3938.99,wallet,DEV_01078,US,failed,786,19,11,1,3,4,2758.24,software,3938.99,0,5,1,1.4280809501711236,0.5789473684210527,0.05263157894736842,0.15789473684210525,1,0,0
3031.54,card,DEV_00604,IN,success,1649,26,16,1,4,3,4228.78,home,3031.54,0,3,0,0.716882883479396,0.6153846153846154,0.038461538461538464,0.15384615384615385,1,0,0
4171.58,upi,DEV_02166,GB,failed,1889,50,41,0,3,2,7088.34,fashion,4171.58,0,5,1,0.5885129663644803,0.82,0.0,0.06,0,0,0
5360.97,netbanking,DEV_00934,AE,failed,726,18,10,0,0,2,2538.64,grocery,5360.97,0,0,0,2.111748810386664,0.5555555555555556,0.0,0.0,0,0,1
2578.73,card,DEV_01890,SG,success,1816,35,25,0,1,1,977.41,fashion,2578.73,0,1,0,2.6383298718040535,0.7142857142857143,0.0,0.02857142857142857,0,0,0
1792.65,netbanking,DEV_01085,SG,success,1537,42,35,0,1,3,2816.88,fashion,1792.65,0,5,1,0.6363955866064582,0.8333333333333334,0.0,0.023809523809523808,0,0,0
2157.23,upi,DEV_00506,SG,success,1230,7,5,0,2,3,3007.85,fashion,2157.23,0,5,1,0.7171999933507323,0.7142857142857143,0.0,0.2857142857142857,0,0,0
2693.87,netbanking,DEV_01038,GB,success,527,31,27,1,1,2,3396.56,electronics,2693.87,0,4,0,0.7931171538262242,0.8709677419354839,0.03225806451612903,0.03225806451612903,1,0,0
6080.48,card,DEV_00129,AE,success,1202,35,27,0,3,2,8713.75,fashion,6080.48,0,5,1,0.6978028977191221,0.7714285714285715,0.0,0.08571428571428572,0,0,0
26747.3,netbanking,DEV_01169,AE,success,824,36,32,0,0,3,6233.82,electronics,26747.3,0,5,1,4.29067570125541,0.8888888888888888,0.0,0.0,0,0,0
1956.64,upi,DEV_00315,IN,success,554,20,11,1,1,4,1475.86,home,1956.64,0,3,0,1.3257626062092611,0.55,0.05,0.05,1,0,0
4208.12,upi,DEV_02921,AE,failed,83,48,40,0,2,4,3061.02,software,4208.12,0,6,1,1.3747443662569994,0.8333333333333334,0.0,0.041666666666666664,0,0,0
787.91,card,DEV_01847,AE,failed,1649,24,22,1,2,1,1750.87,travel,787.91,0,5,1,0.4500105661756727,0.9166666666666666,0.041666666666666664,0.08333333333333333,1,0,0
6585.74,upi,DEV_00995,GB,success,1694,38,37,0,2,4,2061.99,beauty,6585.74,0,0,0,3.193875818990393,0.9736842105263158,0.0,0.05263157894736842,0,0,0
1055.04,wallet,DEV_00696,IN,failed,1102,41,41,0,1,3,4942.93,beauty,1055.04,0,3,0,0.21344425270032144,1.0,0.0,0.024390243902439025,0,0,0
4175.39,upi,DEV_00299,AE,success,128,45,36,1,2,4,3261.87,travel,4175.39,0,2,0,1.2800602108606414,0.8,0.022222222222222223,0.044444444444444446,1,0,0
3093.93,card,DEV_00276,SG,failed,49,1,1,0,2,1,3080.52,home,3093.93,0,0,0,1.0043531611546102,1.0,0.0,2.0,0,0,0
4161.29,upi,DEV_00171,GB,success,1014,36,29,2,0,4,1699.86,travel,4161.29,0,3,0,2.448019248644006,0.8055555555555556,0.05555555555555555,0.0,1,0,0
3634.66,card,DEV_01584,SG,success,440,22,18,0,0,4,9241.04,electronics,3634.66,0,2,0,0.3933172023928042,0.8181818181818182,0.0,0.0,0,0,0
5383.5,netbanking,DEV_02946,SG,success,749,15,9,0,1,3,4689.59,beauty,5383.5,0,5,1,1.1479681592633897,0.6,0.0,0.06666666666666667,0,0,0
1306.67,netbanking,DEV_02557,US,success,820,43,43,0,1,2,6044.31,grocery,1306.67,0,3,0,0.2161818305149802,1.0,0.0,0.023255813953488372,0,0,0
7913.55,netbanking,DEV_00049,IN,success,692,47,44,1,1,3,3137.98,beauty,7913.55,0,5,1,2.521861197330767,0.9361702127659575,0.02127659574468085,0.02127659574468085,1,0,0
6631.62,card,DEV_02930,AE,failed,1522,21,17,1,1,1,2163.15,travel,6631.62,0,3,0,3.0657235975313775,0.8095238095238095,0.047619047619047616,0.047619047619047616,1,0,0
1150.74,netbanking,DEV_02107,IN,failed,991,17,12,1,0,4,911.35,software,1150.74,0,1,0,1.2626762495199428,0.7058823529411765,0.058823529411764705,0.0,1,0,0
2591.9,netbanking,DEV_00706,GB,success,220,31,31,1,1,2,880.12,travel,2591.9,0,5,1,2.9449393264554833,1.0,0.03225806451612903,0.03225806451612903,1,0,0
2926.56,netbanking,DEV_01072,GB,success,1944,17,10,3,1,3,1112.96,electronics,2926.56,0,0,0,2.6295284646348476,0.5882352941176471,0.17647058823529413,0.058823529411764705,1,0,0
8172.09,upi,DEV_02192,GB,success,1784,18,16,0,3,4,1948.41,fashion,8172.09,0,4,0,4.194235299551942,0.8888888888888888,0.0,0.16666666666666666,0,0,0
8805.34,wallet,DEV_02469,SG,failed,307,50,48,0,3,1,4738.31,travel,8805.34,0,2,0,1.8583292355291232,0.96,0.0,0.06,0,0,0
2716.92,card,DEV_00064,GB,success,1711,4,4,0,0,2,3668.74,beauty,2716.92,0,1,0,0.7405594291228051,1.0,0.0,0.0,0,0,1
4037.83,upi,DEV_02199,AE,success,232,3,3,2,1,4,2076.02,home,4037.83,0,5,1,1.9449860791321856,1.0,0.6666666666666666,0.3333333333333333,1,0,0
3414.25,wallet,DEV_02549,SG,failed,1290,37,34,2,2,2,2354.76,travel,3414.25,0,4,0,1.4499354498972292,0.918918918918919,0.05405405405405406,0.05405405405405406,1,0,1
17444.33,upi,DEV_02829,SG,success,1235,43,40,0,1,4,2320.2,beauty,17444.33,0,4,0,7.518459615550385,0.9302325581395349,0.0,0.023255813953488372,0,0,0
9367.68,netbanking,DEV_01972,SG,success,600,5,2,0,1,3,1101.49,fashion,9367.68,0,0,0,8.504552923766898,0.4,0.0,0.2,0,0,0
9008.13,wallet,DEV_00429,GB,failed,1028,22,22,0,1,2,4611.85,beauty,9008.13,0,0,0,1.95325736960222,1.0,0.0,0.045454545454545456,0,0,0
4270.17,upi,DEV_01040,AE,success,1791,28,20,0,1,4,3218.23,software,4270.17,0,6,1,1.3268691174962635,0.7142857142857143,0.0,0.03571428571428571,0,0,0
3756.09,card,DEV_02986,SG,failed,1305,49,46,0,0,4,687.73,software,3756.09,0,1,0,5.461576490773996,0.9387755102040817,0.0,0.0,0,0,0
4986.19,netbanking,DEV_00717,GB,success,371,12,10,1,0,4,9809.4,software,4986.19,0,1,0,0.508307337859604,0.8333333333333334,0.08333333333333333,0.0,1,0,0
790.26,upi,DEV_02427,AE,success,1544,25,20,0,2,3,2623.61,software,790.26,0,2,0,0.30121092692892615,0.8,0.0,0.08,0,0,0
3964.7,upi,DEV_02327,IN,success,916,21,11,0,1,4,18242.99,fashion,3964.7,0,6,1,0.21732731312136877,0.5238095238095238,0.0,0.047619047619047616,0,0,0
1796.85,wallet,DEV_00124,AE,success,579,32,24,2,1,1,5131.84,beauty,1796.85,0,2,0,0.35013757248862004,0.75,0.0625,0.03125,1,0,0
4605.84,upi,DEV_00707,SG,success,350,35,28,0,1,2,2338.59,home,4605.84,0,0,0,1.9694944389568072,0.8,0.0,0.02857142857142857,0,0,1
3248.33,upi,DEV_00688,US,success,564,12,8,0,2,1,1856.72,home,3248.33,0,6,1,1.7494991167219613,0.6666666666666666,0.0,0.16666666666666666,0,0,0
3408.65,card,DEV_00062,US,success,886,39,31,0,5,4,506.45,grocery,3408.65,0,5,1,6.730476848652384,0.7948717948717948,0.0,0.1282051282051282,0,0,0
1815.83,card,DEV_00067,IN,failed,1678,44,40,1,1,3,7951.53,software,1815.83,0,5,1,0.22836234032947117,0.9090909090909091,0.022727272727272728,0.022727272727272728,1,0,0
5959.6,wallet,DEV_01778,AE,success,489,42,33,2,0,1,952.69,grocery,5959.6,0,4,0,6.255550074000987,0.7857142857142857,0.047619047619047616,0.0,1,0,0
4198.28,card,DEV_02081,SG,failed,1324,42,33,0,1,3,924.98,travel,4198.28,0,6,1,4.5387792168479315,0.7857142857142857,0.0,0.023809523809523808,0,0,0
2986.55,wallet,DEV_00499,IN,success,1319,12,4,0,2,4,3472.46,grocery,2986.55,0,3,0,0.8600675025774236,0.3333333333333333,0.0,0.16666666666666666,0,0,0
4530.63,netbanking,DEV_00776,GB,success,1941,20,18,1,4,4,3436.85,home,4530.63,0,3,0,1.3182507237732226,0.9,0.05,0.2,1,0,0
3312.37,netbanking,DEV_00253,US,success,1087,35,25,0,2,3,4850.15,software,3312.37,0,4,0,0.6829417646876901,0.7142857142857143,0.0,0.05714285714285714,0,0,0
7159.32,netbanking,DEV_02662,US,success,1801,44,40,0,3,1,5358.73,beauty,7159.32,0,6,1,1.33601058459747,0.9090909090909091,0.0,0.06818181818181818,0,0,0
3923.99,card,DEV_01977,GB,success,1670,36,35,0,2,1,3127.1,fashion,3923.99,0,5,1,1.2548335518531546,0.9722222222222222,0.0,0.05555555555555555,0,0,0
11142.56,upi,DEV_01290,GB,success,1179,40,38,0,1,2,4384.95,beauty,11142.56,0,2,0,2.541091688616746,0.95,0.0,0.025,0,0,0
3056.82,card,DEV_00143,IN,success,1731,36,33,1,0,2,4506.12,home,3056.82,0,4,0,0.6783707491145377,0.9166666666666666,0.027777777777777776,0.0,1,0,0
10531.22,wallet,DEV_01656,US,success,438,30,25,0,1,3,5409.88,grocery,10531.22,0,3,0,1.9466642513327466,0.8333333333333334,0.0,0.03333333333333333,0,0,0
3180.36,netbanking,DEV_01350,SG,failed,1285,4,2,1,4,1,2327.88,travel,3180.36,0,2,0,1.366204443528017,0.5,0.25,1.0,1,0,0
4127.45,card,DEV_01358,IN,success,461,37,32,1,2,1,6686.83,travel,4127.45,0,4,0,0.617250625483226,0.8648648648648649,0.02702702702702703,0.05405405405405406,1,0,0
1866.98,wallet,DEV_01773,AE,success,1065,30,23,0,2,2,1156.47,grocery,1866.98,0,6,1,1.6143782372218907,0.7666666666666667,0.0,0.06666666666666667,0,0,0
2767.79,card,DEV_00303,IN,failed,1046,2,1,1,1,4,1987.46,home,2767.79,0,0,0,1.3926267698469403,0.5,0.5,0.5,1,0,0
2346.38,netbanking,DEV_01226,IN,success,1366,9,9,2,2,2,2503.49,software,2346.38,0,2,0,0.9372436079233392,1.0,0.2222222222222222,0.2222222222222222,1,0,0
958.67,upi,DEV_01156,IN,failed,1046,2,1,1,1,4,1987.46,home,958.67,0,6,1,0.4823593933965966,0.5,0.5,0.5,1,0,0
2941.45,netbanking,DEV_00412,AE,success,694,1,0,0,2,3,2135.41,grocery,2941.45,0,6,1,1.3774638125699514,0.0,0.0,2.0,0,0,0
2665.1,wallet,DEV_00172,SG,success,615,23,13,0,1,3,2574.43,travel,2665.1,0,6,1,1.035219446634789,0.5652173913043478,0.0,0.043478260869565216,0,0,1
2520.87,netbanking,DEV_02301,US,failed,393,31,30,0,3,3,1254.43,fashion,2520.87,0,1,0,2.0095740694977,0.967741935483871,0.0,0.0967741935483871,0,0,0
3796.01,upi,DEV_01206,SG,failed,395,42,39,1,3,1,2053.2,travel,3796.01,0,4,0,1.8488262224819796,0.9285714285714286,0.023809523809523808,0.07142857142857142,1,0,0
16985.0,wallet,DEV_00653,AE,failed,661,30,24,1,1,1,4633.67,home,16985.0,0,4,0,3.6655609916114007,0.8,0.03333333333333333,0.03333333333333333,1,0,0
4264.07,card,DEV_02163,US,failed,771,15,7,0,2,4,5046.01,home,4264.07,0,1,0,0.8450379606857694,0.4666666666666667,0.0,0.13333333333333333,0,0,1
6663.64,card,DEV_01936,SG,failed,624,3,2,0,0,1,2448.64,fashion,6663.64,0,2,0,2.721363695765813,0.6666666666666666,0.0,0.0,0,0,0
2113.77,card,DEV_01492,IN,failed,1296,39,39,0,3,4,1767.06,fashion,2113.77,0,6,1,1.196207259515806,1.0,0.0,0.07692307692307693,0,0,0
2398.95,upi,DEV_01487,AE,success,1387,16,15,0,2,2,3834.04,electronics,2398.95,0,2,0,0.625697697467945,0.9375,0.0,0.125,0,0,0
2885.57,wallet,DEV_01545,IN,success,959,24,24,0,1,4,10702.22,software,2885.57,0,5,1,0.2696234986759757,1.0,0.0,0.041666666666666664,0,0,0
4099.99,upi,DEV_00092,IN,failed,1924,7,1,0,2,3,5784.0,home,4099.99,0,1,0,0.7088502766251729,0.14285714285714285,0.0,0.2857142857142857,0,0,0
1499.35,netbanking,DEV_01862,SG,success,406,35,35,1,1,1,5147.36,travel,1499.35,0,3,0,0.29128524136644807,1.0,0.02857142857142857,0.02857142857142857,1,0,0
23535.46,wallet,DEV_00061,GB,success,164,20,18,0,2,4,1006.21,grocery,23535.46,0,2,0,23.39020681567466,0.9,0.0,0.1,0,0,0
2261.88,netbanking,DEV_00571,IN,failed,386,46,44,0,1,3,1810.97,beauty,2261.88,0,0,0,1.2489881113436445,0.9565217391304348,0.0,0.021739130434782608,0,0,0
13784.71,netbanking,DEV_01375,SG,success,1646,41,41,1,1,3,983.49,home,13784.71,0,6,1,14.01611607642172,1.0,0.024390243902439025,0.024390243902439025,1,0,1
7066.88,wallet,DEV_01994,AE,success,344,4,2,0,2,1,2776.94,home,7066.88,0,0,0,2.5448443250484347,0.5,0.0,0.5,0,0,0
3028.47,upi,DEV_02000,GB,success,1224,23,13,0,2,1,1364.35,beauty,3028.47,0,3,0,2.2197163484443143,0.5652173913043478,0.0,0.08695652173913043,0,0,0
1946.34,card,DEV_00396,SG,success,148,16,7,0,1,4,6010.59,home,1946.34,0,0,0,0.32381846041736334,0.4375,0.0,0.0625,0,0,0
963.35,netbanking,DEV_00377,SG,failed,164,22,13,2,0,4,2125.7,grocery,963.35,0,3,0,0.4531918897304418,0.5909090909090909,0.09090909090909091,0.0,1,0,0
1265.46,upi,DEV_01785,GB,success,779,12,9,1,1,4,3060.33,home,1265.46,0,6,1,0.41350442599327525,0.75,0.08333333333333333,0.08333333333333333,1,0,0
7513.43,upi,DEV_02471,AE,success,712,30,20,0,2,1,699.27,software,7513.43,0,4,0,10.744676591302358,0.6666666666666666,0.0,0.06666666666666667,0,0,1
12503.54,wallet,DEV_00219,GB,success,451,35,31,1,4,1,1516.18,fashion,12503.54,0,5,1,8.246738513896767,0.8857142857142857,0.02857142857142857,0.11428571428571428,1,0,0
3760.98,netbanking,DEV_00541,IN,success,1604,9,6,0,0,3,5722.15,home,3760.98,0,3,0,0.6572669363788087,0.6666666666666666,0.0,0.0,0,0,0
4013.35,netbanking,DEV_01528,AE,success,767,44,39,0,1,4,2853.06,grocery,4013.35,0,6,1,1.4066826495061442,0.8863636363636364,0.0,0.022727272727272728,0,0,0
2887.74,netbanking,DEV_01783,SG,success,515,20,12,1,1,2,2113.09,software,2887.74,0,0,0,1.366595838322078,0.6,0.05,0.05,1,0,0
720.85,upi,DEV_00518,GB,success,356,45,36,2,2,4,2056.27,fashion,720.85,0,4,0,0.3505619398230777,0.8,0.044444444444444446,0.044444444444444446,1,0,0
3437.21,card,DEV_00204,IN,failed,1753,8,7,0,2,1,3799.19,beauty,3437.21,0,3,0,0.9047217959617708,0.875,0.0,0.25,0,0,0
3083.42,upi,DEV_02885,GB,success,313,10,3,0,1,4,1462.59,software,3083.42,0,2,0,2.108191632651666,0.3,0.0,0.1,0,0,0
3787.92,card,DEV_01882,US,success,307,49,45,1,4,1,6339.35,fashion,3787.92,0,1,0,0.5975249828452444,0.9183673469387755,0.02040816326530612,0.08163265306122448,1,0,0
1221.01,netbanking,DEV_01926,US,success,361,50,41,0,2,3,5570.45,fashion,1221.01,0,5,1,0.2191941405092946,0.82,0.0,0.04,0,0,0
30986.57,netbanking,DEV_02954,GB,success,1075,41,32,1,2,2,605.53,travel,30986.57,0,4,0,51.17264214820075,0.7804878048780488,0.024390243902439025,0.04878048780487805,1,0,0
1769.29,card,DEV_01989,SG,success,344,21,20,2,1,1,3281.8,home,1769.29,0,1,0,0.5391218233896032,0.9523809523809523,0.09523809523809523,0.047619047619047616,1,0,0
2581.28,upi,DEV_02822,GB,failed,98,3,3,0,1,3,4342.75,fashion,2581.28,0,4,0,0.5943883483967533,1.0,0.0,0.3333333333333333,0,0,0
1198.01,upi,DEV_00370,US,success,164,9,4,0,0,3,17867.51,electronics,1198.01,0,5,1,0.06704963366467964,0.4444444444444444,0.0,0.0,0,0,0
1976.02,wallet,DEV_02222,GB,failed,1470,36,31,0,2,1,5341.31,software,1976.02,0,4,0,0.3699504428688842,0.8611111111111112,0.0,0.05555555555555555,0,0,0
14324.21,card,DEV_00242,GB,success,230,28,21,0,3,1,1836.27,fashion,14324.21,0,6,1,7.800710135219766,0.75,0.0,0.10714285714285714,0,0,0
1074.78,card,DEV_00476,SG,success,1070,7,6,1,2,1,2962.31,beauty,1074.78,0,0,0,0.3628182060621609,0.8571428571428571,0.14285714285714285,0.2857142857142857,1,0,0
2483.13,upi,DEV_01900,IN,success,994,32,32,1,0,3,6937.01,fashion,2483.13,0,1,0,0.35795393116054325,1.0,0.03125,0.0,1,0,0
3792.88,netbanking,DEV_00762,AE,success,1677,13,9,0,1,3,5944.72,beauty,3792.88,0,2,0,0.638025003700763,0.6923076923076923,0.0,0.07692307692307693,0,0,0
4336.35,netbanking,DEV_00932,AE,success,905,6,2,0,2,4,6711.43,grocery,4336.35,0,2,0,0.6461141664295091,0.3333333333333333,0.0,0.3333333333333333,0,0,0
6893.95,upi,DEV_00180,IN,success,668,22,19,1,2,2,3419.64,fashion,6893.95,0,2,0,2.015987062965692,0.8636363636363636,0.045454545454545456,0.09090909090909091,1,0,1
884.91,wallet,DEV_02432,GB,success,1614,41,40,0,1,3,22987.86,home,884.91,0,2,0,0.03849466631517679,0.975609756097561,0.0,0.024390243902439025,0,0,0
4699.18,card,DEV_01982,GB,success,565,45,38,0,1,4,4590.14,electronics,4699.18,0,0,0,1.0237552667238907,0.8444444444444444,0.0,0.022222222222222223,0,0,0
4259.79,netbanking,DEV_02302,GB,success,1938,37,30,0,2,2,7149.04,travel,4259.79,0,6,1,0.5958548280608306,0.8108108108108109,0.0,0.05405405405405406,0,0,0
999.02,upi,DEV_02646,US,failed,1004,37,27,0,3,4,812.21,fashion,999.02,0,4,0,1.2300020930547517,0.7297297297297297,0.0,0.08108108108108109,0,0,1
10995.96,wallet,DEV_02430,SG,success,496,7,3,0,3,4,2159.83,grocery,10995.96,0,2,0,5.091122912451443,0.42857142857142855,0.0,0.42857142857142855,0,0,0
37038.49,wallet,DEV_01412,US,success,802,3,3,1,0,3,2214.03,home,37038.49,0,1,0,16.728991928745316,1.0,0.3333333333333333,0.0,1,0,0
4395.34,netbanking,DEV_01935,IN,success,67,24,18,0,1,2,3333.9,travel,4395.34,0,3,0,1.3183778757611206,0.75,0.0,0.041666666666666664,0,0,0
11020.06,upi,DEV_01943,US,success,1596,44,38,1,0,1,4011.48,software,11020.06,0,6,1,2.747130734791149,0.8636363636363636,0.022727272727272728,0.0,1,0,1
2869.89,card,DEV_00874,IN,success,1430,41,39,1,5,3,11418.89,software,2869.89,0,5,1,0.2513282814704407,0.9512195121951219,0.024390243902439025,0.12195121951219512,1,0,0
14612.32,netbanking,DEV_00186,US,failed,484,28,22,0,1,4,1266.16,home,14612.32,0,2,0,11.5406583686106,0.7857142857142857,0.0,0.03571428571428571,0,0,0
10976.0,upi,DEV_02805,US,failed,680,32,29,0,2,3,1383.88,electronics,10976.0,0,6,1,7.93132352516114,0.90625,0.0,0.0625,0,0,0
2764.6,netbanking,DEV_00874,GB,success,1817,48,38,0,1,2,5193.79,travel,2764.6,0,3,0,0.5322895226799698,0.7916666666666666,0.0,0.020833333333333332,0,0,0
4383.68,upi,DEV_01382,US,success,1875,19,19,0,3,2,4870.55,fashion,4383.68,0,5,1,0.9000379833899662,1.0,0.0,0.15789473684210525,0,0,0
9290.06,wallet,DEV_01119,SG,success,1202,8,4,0,3,3,3370.11,electronics,9290.06,0,2,0,2.756604383833168,0.5,0.0,0.375,0,0,0
574.52,wallet,DEV_01835,US,success,1188,7,0,0,1,2,4021.19,software,574.52,0,6,1,0.14287312959596538,0.0,0.0,0.14285714285714285,0,0,0
2962.4,netbanking,DEV_01228,SG,success,469,40,34,0,1,4,2812.63,electronics,2962.4,0,5,1,1.0532490942640873,0.85,0.0,0.025,0,0,0
1313.35,netbanking,DEV_00725,GB,success,957,35,29,0,0,4,5577.47,beauty,1313.35,0,4,0,0.2354741486731439,0.8285714285714286,0.0,0.0,0,0,0
2353.09,wallet,DEV_02584,GB,success,1811,7,7,0,2,1,1019.47,beauty,2353.09,0,1,0,2.3081503133981385,1.0,0.0,0.2857142857142857,0,0,0
2977.19,card,DEV_01356,GB,failed,415,36,32,1,4,3,3191.36,electronics,2977.19,0,2,0,0.932890679835556,0.8888888888888888,0.027777777777777776,0.1111111111111111,1,0,1
4709.81,wallet,DEV_01134,IN,success,1365,35,25,0,3,1,2587.07,software,4709.81,0,5,1,1.8205189654705902,0.7142857142857143,0.0,0.08571428571428572,0,0,0
486.54,wallet,DEV_02540,GB,success,556,31,25,0,0,3,1278.21,grocery,486.54,0,2,0,0.3806416785974136,0.8064516129032258,0.0,0.0,0,0,0
3364.47,netbanking,DEV_01627,US,success,1252,25,24,1,0,4,13568.95,beauty,3364.47,0,6,1,0.24795359994693764,0.96,0.04,0.0,1,0,0
5991.55,card,DEV_02434,IN,success,343,41,33,0,0,4,5688.57,electronics,5991.55,0,1,0,1.0532611886642866,0.8048780487804879,0.0,0.0,0,0,0
7499.0,netbanking,DEV_00439,IN,success,219,25,16,0,0,3,4998.67,fashion,7499.0,0,3,0,1.5001990529480842,0.64,0.0,0.0,0,0,0
1565.14,card,DEV_02729,SG,success,170,39,30,0,0,2,4581.07,grocery,1565.14,0,1,0,0.3416538057702677,0.7692307692307693,0.0,0.0,0,0,0
3598.56,card,DEV_00342,IN,failed,334,36,35,1,1,1,2970.33,software,3598.56,0,2,0,1.2115017523305491,0.9722222222222222,0.027777777777777776,0.027777777777777776,1,0,0
1713.08,card,DEV_02462,IN,success,136,26,26,1,1,3,1674.46,grocery,1713.08,0,4,0,1.0230641520251305,1.0,0.038461538461538464,0.038461538461538464,1,0,0
1736.18,netbanking,DEV_02885,AE,failed,1524,7,5,3,2,4,1146.16,beauty,1736.18,0,2,0,1.514779786417254,0.7142857142857143,0.42857142857142855,0.2857142857142857,1,0,0
7726.19,card,DEV_02813,US,success,1130,26,24,0,0,2,2580.91,electronics,7726.19,0,4,0,2.993591407681787,0.9230769230769231,0.0,0.0,0,0,1
1358.46,wallet,DEV_02938,SG,success,968,42,32,1,1,1,4692.85,beauty,1358.46,0,6,1,0.2894744132030642,0.7619047619047619,0.023809523809523808,0.023809523809523808,1,0,0
5222.81,netbanking,DEV_01098,IN,success,923,26,17,0,2,2,2309.72,software,5222.81,0,2,0,2.2612307985383513,0.6538461538461539,0.0,0.07692307692307693,0,0,0
7334.81,card,DEV_00339,US,failed,241,2,0,1,1,3,2030.17,home,7334.81,0,0,0,3.6129043380603596,0.0,0.5,0.5,1,0,0
1104.09,netbanking,DEV_02318,GB,success,962,21,14,0,1,2,1604.21,electronics,1104.09,0,2,0,0.6882453045424227,0.6666666666666666,0.0,0.047619047619047616,0,0,0
4841.81,card,DEV_00647,AE,success,428,3,1,1,0,2,2382.56,travel,4841.81,0,1,0,2.03218806661742,0.3333333333333333,0.3333333333333333,0.0,1,0,0
7963.04,card,DEV_01309,IN,success,526,5,2,0,0,4,2076.36,electronics,7963.04,0,5,1,3.8350960334431408,0.4,0.0,0.0,0,0,0
3458.06,upi,DEV_01422,SG,failed,633,2,1,0,3,3,1305.55,travel,3458.06,0,6,1,2.6487380797365097,0.5,0.0,1.5,0,0,0
5980.75,netbanking,DEV_00132,AE,success,884,16,15,0,2,2,859.39,beauty,5980.75,0,5,1,6.9592967104574175,0.9375,0.0,0.125,0,0,0
2485.37,wallet,DEV_00410,AE,success,1855,25,22,1,0,4,3579.17,travel,2485.37,0,1,0,0.694398421980515,0.88,0.04,0.0,1,0,0
4148.36,upi,DEV_01900,SG,success,1661,10,10,1,1,4,3292.45,electronics,4148.36,0,3,0,1.25996142690094,1.0,0.1,0.1,1,0,0
2238.24,netbanking,DEV_02902,SG,success,531,36,30,0,2,2,6730.22,software,2238.24,0,0,0,0.3325656516428883,0.8333333333333334,0.0,0.05555555555555555,0,0,0
7010.82,card,DEV_00945,IN,success,339,49,49,1,0,1,893.53,travel,7010.82,0,1,0,7.84620549953555,1.0,0.02040816326530612,0.0,1,0,0
5657.65,wallet,DEV_01180,SG,success,352,32,23,0,1,3,3654.97,travel,5657.65,0,2,0,1.5479333619701392,0.71875,0.0,0.03125,0,0,1
9177.46,card,DEV_00833,SG,success,304,30,28,0,0,1,861.11,grocery,9177.46,0,5,1,10.65770923575385,0.9333333333333333,0.0,0.0,0,0,0
3519.43,netbanking,DEV_01427,US,success,726,18,10,0,0,2,2538.64,beauty,3519.43,0,4,0,1.386344656981691,0.5555555555555556,0.0,0.0,0,0,0
7504.54,wallet,DEV_00187,SG,success,1729,49,47,0,2,2,752.61,home,7504.54,0,5,1,9.971353024807005,0.9591836734693877,0.0,0.04081632653061224,0,0,0
3027.11,card,DEV_00295,SG,success,724,12,9,0,2,4,1296.48,home,3027.11,0,2,0,2.3348682586696285,0.75,0.0,0.16666666666666666,0,0,0
5453.03,upi,DEV_02679,GB,success,1205,47,42,2,0,4,1034.42,travel,5453.03,0,4,0,5.2715821426499865,0.8936170212765957,0.0425531914893617,0.0,1,0,0
16104.85,netbanking,DEV_01418,US,success,790,50,41,0,2,2,5182.33,electronics,16104.85,0,0,0,3.1076465605239343,0.82,0.0,0.04,0,0,0
7212.22,upi,DEV_00188,GB,success,800,15,13,0,0,4,6943.74,home,7212.22,0,4,0,1.038665042181879,0.8666666666666667,0.0,0.0,0,0,0
3668.75,card,DEV_00243,AE,success,846,9,5,1,2,1,4096.66,home,3668.75,0,1,0,0.8955466160237853,0.5555555555555556,0.1111111111111111,0.2222222222222222,1,0,0
2385.1,card,DEV_01630,SG,success,1976,49,48,0,0,4,10014.79,grocery,2385.1,0,0,0,0.23815776466605887,0.9795918367346939,0.0,0.0,0,0,0
809.69,card,DEV_02240,AE,failed,1550,42,40,0,4,4,4235.17,beauty,809.69,0,4,0,0.19118240826224214,0.9523809523809523,0.0,0.09523809523809523,0,0,0
2141.26,wallet,DEV_01077,IN,success,352,32,23,0,1,3,3654.97,software,2141.26,0,6,1,0.5858488578565625,0.71875,0.0,0.03125,0,0,1
20556.5,wallet,DEV_02052,GB,success,1927,25,21,0,0,4,17633.7,fashion,20556.5,0,5,1,1.1657508066940006,0.84,0.0,0.0,0,0,0
14402.84,upi,DEV_02713,US,success,951,30,30,0,0,3,1528.81,grocery,14402.84,0,1,0,9.42094831928101,1.0,0.0,0.0,0,0,1
