feature,importance
categorical__device_id_DEV_01823,0.0
categorical__device_id_DEV_01824,0.0
categorical__device_id_DEV_01826,0.0
categorical__device_id_DEV_01828,0.0
categorical__device_id_DEV_01830,0.0
categorical__device_id_DEV_01833,0.0
categorical__device_id_DEV_01834,0.0
categorical__device_id_DEV_01835,0.0
categorical__device_id_DEV_01837,0.0
categorical__device_id_DEV_00036,0.0
categorical__device_id_DEV_01841,0.0
categorical__device_id_DEV_01842,0.0
categorical__device_id_DEV_01843,0.0
categorical__device_id_DEV_01845,0.0
categorical__device_id_DEV_01847,0.0
categorical__device_id_DEV_01848,0.0
categorical__device_id_DEV_01849,0.0
categorical__device_id_DEV_01850,0.0
categorical__device_id_DEV_01853,0.0
categorical__device_id_DEV_01854,0.0
categorical__device_id_DEV_01856,0.0
categorical__device_id_DEV_01857,0.0
categorical__device_id_DEV_00038,0.0
categorical__device_id_DEV_01861,0.0
categorical__device_id_DEV_01862,0.0
categorical__device_id_DEV_01863,0.0
categorical__device_id_DEV_01866,0.0
categorical__device_id_DEV_01867,0.0
categorical__device_id_DEV_01868,0.0
categorical__device_id_DEV_01869,0.0
categorical__device_id_DEV_01871,0.0
categorical__device_id_DEV_01872,0.0
categorical__device_id_DEV_01873,0.0
categorical__device_id_DEV_01874,0.0
categorical__device_id_DEV_01875,0.0
categorical__device_id_DEV_01876,0.0
categorical__device_id_DEV_01878,0.0
categorical__device_id_DEV_01879,0.0
categorical__device_id_DEV_01880,0.0
categorical__device_id_DEV_01882,0.0
categorical__device_id_DEV_01883,0.0
categorical__device_id_DEV_01885,0.0
categorical__device_id_DEV_01887,0.0
categorical__device_id_DEV_01888,0.0
categorical__device_id_DEV_01889,0.0
categorical__device_id_DEV_00039,0.0
categorical__device_id_DEV_01891,0.0
categorical__device_id_DEV_01892,0.0
categorical__device_id_DEV_01895,0.0
categorical__device_id_DEV_01896,0.0
categorical__device_id_DEV_01898,0.0
categorical__device_id_DEV_01899,0.0
categorical__device_id_DEV_00040,0.0
categorical__device_id_DEV_01901,0.0
categorical__device_id_DEV_01902,0.0
categorical__device_id_DEV_01903,0.0
categorical__device_id_DEV_01907,0.0
categorical__device_id_DEV_01908,0.0
categorical__device_id_DEV_01911,0.0
categorical__device_id_DEV_01912,0.0
categorical__device_id_DEV_01914,0.0
categorical__device_id_DEV_01916,0.0
categorical__device_id_DEV_01918,0.0
categorical__device_id_DEV_01920,0.0
categorical__device_id_DEV_01921,0.0
categorical__device_id_DEV_01923,0.0
categorical__device_id_DEV_01924,0.0
categorical__device_id_DEV_01925,0.0
categorical__device_id_DEV_01926,0.0
categorical__device_id_DEV_00044,0.0
categorical__device_id_DEV_01930,0.0
categorical__device_id_DEV_01931,0.0
categorical__device_id_DEV_00045,0.0
categorical__device_id_DEV_01933,0.0
categorical__device_id_DEV_01935,0.0
categorical__device_id_DEV_01936,0.0
categorical__device_id_DEV_01937,0.0
categorical__device_id_DEV_01938,0.0
categorical__device_id_DEV_00046,0.0
categorical__device_id_DEV_01940,0.0
categorical__device_id_DEV_01941,0.0
categorical__device_id_DEV_00048,0.0
categorical__device_id_DEV_01943,0.0
categorical__device_id_DEV_01944,0.0
categorical__device_id_DEV_01945,0.0
categorical__device_id_DEV_01946,0.0
categorical__device_id_DEV_01947,0.0
categorical__device_id_DEV_00050,0.0
categorical__device_id_DEV_01951,0.0
categorical__device_id_DEV_01953,0.0
categorical__device_id_DEV_01954,0.0
categorical__device_id_DEV_01956,0.0
categorical__device_id_DEV_01957,0.0
categorical__device_id_DEV_01958,0.0
categorical__device_id_DEV_01960,0.0
categorical__device_id_DEV_01961,0.0
categorical__device_id_DEV_01962,0.0
categorical__device_id_DEV_00051,0.0
categorical__device_id_DEV_01965,0.0
categorical__device_id_DEV_00055,0.0
categorical__device_id_DEV_01967,0.0
categorical__device_id_DEV_00056,0.0
categorical__device_id_DEV_01970,0.0
categorical__device_id_DEV_01971,0.0
categorical__device_id_DEV_01972,0.0
categorical__device_id_DEV_01974,0.0
categorical__device_id_DEV_01976,0.0
categorical__device_id_DEV_01977,0.0
categorical__device_id_DEV_01980,0.0
categorical__device_id_DEV_01982,0.0
categorical__device_id_DEV_01983,0.0
categorical__device_id_DEV_01984,0.0
categorical__device_id_DEV_01985,0.0
categorical__device_id_DEV_00057,0.0
categorical__device_id_DEV_01988,0.0
categorical__device_id_DEV_01989,0.0
categorical__device_id_DEV_01990,0.0
categorical__device_id_DEV_00058,0.0
categorical__device_id_DEV_01992,0.0
categorical__device_id_DEV_01994,0.0
categorical__device_id_DEV_01996,0.0
categorical__device_id_DEV_01997,0.0
categorical__device_id_DEV_01998,0.0
categorical__device_id_DEV_02000,0.0
categorical__device_id_DEV_02001,0.0
categorical__device_id_DEV_02003,0.0
categorical__device_id_DEV_02004,0.0
categorical__device_id_DEV_02005,0.0
categorical__device_id_DEV_02006,0.0
categorical__device_id_DEV_02007,0.0
categorical__device_id_DEV_02009,0.0
categorical__device_id_DEV_00063,0.0
categorical__device_id_DEV_02012,0.0
categorical__device_id_DEV_02013,0.0
categorical__device_id_DEV_02014,0.0
categorical__device_id_DEV_02015,0.0
categorical__device_id_DEV_02016,0.0
categorical__device_id_DEV_02017,0.0
categorical__device_id_DEV_02018,0.0
categorical__device_id_DEV_02019,0.0
categorical__device_id_DEV_02020,0.0
categorical__device_id_DEV_02021,0.0
categorical__device_id_DEV_02023,0.0
categorical__device_id_DEV_02024,0.0
categorical__device_id_DEV_02026,0.0
categorical__device_id_DEV_02027,0.0
categorical__device_id_DEV_00069,0.0
categorical__device_id_DEV_02030,0.0
categorical__device_id_DEV_00070,0.0
categorical__device_id_DEV_02032,0.0
categorical__device_id_DEV_02033,0.0
categorical__device_id_DEV_02034,0.0
categorical__device_id_DEV_02035,0.0
categorical__device_id_DEV_02036,0.0
categorical__device_id_DEV_02038,0.0
categorical__device_id_DEV_02039,0.0
categorical__device_id_DEV_02040,0.0
categorical__device_id_DEV_00072,0.0
categorical__device_id_DEV_02043,0.0
categorical__device_id_DEV_02045,0.0
categorical__device_id_DEV_02047,0.0
categorical__device_id_DEV_02049,0.0
categorical__device_id_DEV_02050,0.0
categorical__device_id_DEV_02051,0.0
categorical__device_id_DEV_02052,0.0
categorical__device_id_DEV_02054,0.0
categorical__device_id_DEV_02055,0.0
categorical__device_id_DEV_02056,0.0
categorical__device_id_DEV_02057,0.0
categorical__device_id_DEV_02058,0.0
categorical__device_id_DEV_02059,0.0
categorical__device_id_DEV_02061,0.0
categorical__device_id_DEV_02062,0.0
categorical__device_id_DEV_02064,0.0
categorical__device_id_DEV_00074,0.0
categorical__device_id_DEV_02068,0.0
categorical__device_id_DEV_02071,0.0
categorical__device_id_DEV_02072,0.0
categorical__device_id_DEV_02073,0.0
categorical__device_id_DEV_02074,0.0
categorical__device_id_DEV_02076,0.0
categorical__device_id_DEV_02077,0.0
categorical__device_id_DEV_02078,0.0
categorical__device_id_DEV_02079,0.0
categorical__device_id_DEV_02081,0.0
categorical__device_id_DEV_02082,0.0
categorical__device_id_DEV_02083,0.0
categorical__device_id_DEV_02084,0.0
categorical__device_id_DEV_02085,0.0
categorical__device_id_DEV_00077,0.0
categorical__device_id_DEV_02087,0.0
categorical__device_id_DEV_02089,0.0
categorical__device_id_DEV_02090,0.0
categorical__device_id_DEV_02091,0.0
categorical__device_id_DEV_02092,0.0
categorical__device_id_DEV_02093,0.0
categorical__device_id_DEV_00078,0.0
categorical__device_id_DEV_02095,0.0
categorical__device_id_DEV_02096,0.0
categorical__device_id_DEV_02097,0.0
categorical__device_id_DEV_02098,0.0
categorical__device_id_DEV_02102,0.0
categorical__device_id_DEV_02103,0.0
categorical__device_id_DEV_02105,0.0
categorical__device_id_DEV_02106,0.0
categorical__device_id_DEV_02107,0.0
categorical__device_id_DEV_02113,0.0
categorical__device_id_DEV_00081,0.0
categorical__device_id_DEV_02116,0.0
categorical__device_id_DEV_00082,0.0
categorical__device_id_DEV_02120,0.0
categorical__device_id_DEV_02121,0.0
categorical__device_id_DEV_02122,0.0
categorical__device_id_DEV_02123,0.0
categorical__device_id_DEV_00083,0.0
categorical__device_id_DEV_02126,0.0
categorical__device_id_DEV_00084,0.0
categorical__device_id_DEV_00085,0.0
categorical__device_id_DEV_02130,0.0
categorical__device_id_DEV_00088,0.0
categorical__device_id_DEV_02134,0.0
categorical__device_id_DEV_02135,0.0
categorical__device_id_DEV_02136,0.0
categorical__device_id_DEV_02137,0.0
categorical__device_id_DEV_00089,0.0
categorical__device_id_DEV_02139,0.0
categorical__device_id_DEV_02142,0.0
categorical__device_id_DEV_02143,0.0
categorical__device_id_DEV_02144,0.0
categorical__device_id_DEV_02146,0.0
categorical__device_id_DEV_02148,0.0
categorical__device_id_DEV_02149,0.0
categorical__device_id_DEV_02150,0.0
categorical__device_id_DEV_02151,0.0
categorical__device_id_DEV_02152,0.0
categorical__device_id_DEV_02153,0.0
categorical__device_id_DEV_02154,0.0
categorical__device_id_DEV_02155,0.0
categorical__device_id_DEV_02156,0.0
categorical__device_id_DEV_02157,0.0
categorical__device_id_DEV_02158,0.0
categorical__device_id_DEV_02159,0.0
categorical__device_id_DEV_00090,0.0
categorical__device_id_DEV_02162,0.0
categorical__device_id_DEV_02163,0.0
categorical__device_id_DEV_02165,0.0
categorical__device_id_DEV_02166,0.0
categorical__device_id_DEV_00091,0.0
categorical__device_id_DEV_02168,0.0
categorical__device_id_DEV_02169,0.0
categorical__device_id_DEV_02170,0.0
categorical__device_id_DEV_02172,0.0
categorical__device_id_DEV_02173,0.0
categorical__device_id_DEV_02174,0.0
categorical__device_id_DEV_00092,0.0
categorical__device_id_DEV_02178,0.0
categorical__device_id_DEV_02180,0.0
categorical__device_id_DEV_02182,0.0
categorical__device_id_DEV_02183,0.0
categorical__device_id_DEV_02184,0.0
categorical__device_id_DEV_02185,0.0
categorical__device_id_DEV_02186,0.0
categorical__device_id_DEV_02190,0.0
categorical__device_id_DEV_02192,0.0
categorical__device_id_DEV_02193,0.0
categorical__device_id_DEV_02194,0.0
categorical__device_id_DEV_02195,0.0
categorical__device_id_DEV_00093,0.0
categorical__device_id_DEV_02197,0.0
categorical__device_id_DEV_02198,0.0
categorical__device_id_DEV_02199,0.0
categorical__device_id_DEV_02200,0.0
categorical__device_id_DEV_02202,0.0
categorical__device_id_DEV_02203,0.0
categorical__device_id_DEV_02204,0.0
categorical__device_id_DEV_02205,0.0
categorical__device_id_DEV_02206,0.0
categorical__device_id_DEV_02207,0.0
categorical__device_id_DEV_00095,0.0
categorical__device_id_DEV_02209,0.0
categorical__device_id_DEV_02210,0.0
categorical__device_id_DEV_02211,0.0
categorical__device_id_DEV_02213,0.0
categorical__device_id_DEV_02214,0.0
categorical__device_id_DEV_02215,0.0
categorical__device_id_DEV_00096,0.0
categorical__device_id_DEV_02217,0.0
categorical__device_id_DEV_02218,0.0
categorical__device_id_DEV_02219,0.0
categorical__device_id_DEV_02220,0.0
categorical__device_id_DEV_02221,0.0
categorical__device_id_DEV_02222,0.0
categorical__device_id_DEV_02223,0.0
categorical__device_id_DEV_02224,0.0
categorical__device_id_DEV_02225,0.0
categorical__device_id_DEV_02226,0.0
categorical__device_id_DEV_02228,0.0
categorical__device_id_DEV_02231,0.0
categorical__device_id_DEV_02232,0.0
categorical__device_id_DEV_02233,0.0
categorical__device_id_DEV_02234,0.0
categorical__device_id_DEV_02235,0.0
categorical__device_id_DEV_02236,0.0
categorical__device_id_DEV_02240,0.0
categorical__device_id_DEV_02241,0.0
categorical__device_id_DEV_02242,0.0
categorical__device_id_DEV_02243,0.0
categorical__device_id_DEV_02244,0.0
categorical__device_id_DEV_02245,0.0
categorical__device_id_DEV_02249,0.0
categorical__device_id_DEV_02251,0.0
categorical__device_id_DEV_02252,0.0
categorical__device_id_DEV_02253,0.0
categorical__device_id_DEV_02254,0.0
categorical__device_id_DEV_02255,0.0
categorical__device_id_DEV_02258,0.0
categorical__device_id_DEV_02260,0.0
categorical__device_id_DEV_02261,0.0
categorical__device_id_DEV_02262,0.0
categorical__device_id_DEV_02263,0.0
categorical__device_id_DEV_02264,0.0
categorical__device_id_DEV_02265,0.0
categorical__device_id_DEV_02266,0.0
categorical__device_id_DEV_02267,0.0
categorical__device_id_DEV_02269,0.0
categorical__device_id_DEV_02270,0.0
categorical__device_id_DEV_02271,0.0
categorical__device_id_DEV_02273,0.0
categorical__device_id_DEV_02274,0.0
categorical__device_id_DEV_02276,0.0
categorical__device_id_DEV_02277,0.0
categorical__device_id_DEV_02278,0.0
categorical__device_id_DEV_02279,0.0
categorical__device_id_DEV_02281,0.0
categorical__device_id_DEV_02282,0.0
categorical__device_id_DEV_02283,0.0
categorical__device_id_DEV_02284,0.0
categorical__device_id_DEV_02285,0.0
categorical__device_id_DEV_02286,0.0
categorical__device_id_DEV_02287,0.0
categorical__device_id_DEV_02288,0.0
categorical__device_id_DEV_00097,0.0
categorical__device_id_DEV_02290,0.0
categorical__device_id_DEV_02291,0.0
categorical__device_id_DEV_02292,0.0
categorical__device_id_DEV_02296,0.0
categorical__device_id_DEV_02300,0.0
categorical__device_id_DEV_00098,0.0
categorical__device_id_DEV_02302,0.0
categorical__device_id_DEV_02303,0.0
categorical__device_id_DEV_02305,0.0
categorical__device_id_DEV_02306,0.0
categorical__device_id_DEV_00099,0.0
categorical__device_id_DEV_02308,0.0
categorical__device_id_DEV_02309,0.0
categorical__device_id_DEV_02310,0.0
categorical__device_id_DEV_02312,0.0
categorical__device_id_DEV_00100,0.0
categorical__device_id_DEV_02315,0.0
categorical__device_id_DEV_00101,0.0
categorical__device_id_DEV_02317,0.0
categorical__device_id_DEV_02318,0.0
categorical__device_id_DEV_02320,0.0
categorical__device_id_DEV_02321,0.0
categorical__device_id_DEV_02323,0.0
categorical__device_id_DEV_00102,0.0
categorical__device_id_DEV_02327,0.0
categorical__device_id_DEV_02328,0.0
categorical__device_id_DEV_00103,0.0
categorical__device_id_DEV_02333,0.0
categorical__device_id_DEV_02334,0.0
categorical__device_id_DEV_02335,0.0
categorical__device_id_DEV_02336,0.0
categorical__device_id_DEV_02337,0.0
categorical__device_id_DEV_02338,0.0
categorical__device_id_DEV_02339,0.0
categorical__device_id_DEV_02340,0.0
categorical__device_id_DEV_02341,0.0
categorical__device_id_DEV_00106,0.0
categorical__device_id_DEV_02346,0.0
categorical__device_id_DEV_02348,0.0
categorical__device_id_DEV_02349,0.0
categorical__device_id_DEV_02350,0.0
categorical__device_id_DEV_02351,0.0
categorical__device_id_DEV_02352,0.0
categorical__device_id_DEV_02353,0.0
categorical__device_id_DEV_02354,0.0
categorical__device_id_DEV_02357,0.0
categorical__device_id_DEV_00107,0.0
categorical__device_id_DEV_02359,0.0
categorical__device_id_DEV_02360,0.0
categorical__device_id_DEV_02361,0.0
categorical__device_id_DEV_02362,0.0
categorical__device_id_DEV_02364,0.0
categorical__device_id_DEV_02366,0.0
categorical__device_id_DEV_02367,0.0
categorical__device_id_DEV_00110,0.0
categorical__device_id_DEV_02369,0.0
categorical__device_id_DEV_02371,0.0
categorical__device_id_DEV_02372,0.0
categorical__device_id_DEV_02373,0.0
categorical__device_id_DEV_02374,0.0
categorical__device_id_DEV_00111,0.0
categorical__device_id_DEV_00112,0.0
categorical__device_id_DEV_02378,0.0
categorical__device_id_DEV_02380,0.0
categorical__device_id_DEV_02382,0.0
categorical__device_id_DEV_02383,0.0
categorical__device_id_DEV_02384,0.0
categorical__device_id_DEV_02385,0.0
categorical__device_id_DEV_02386,0.0
categorical__device_id_DEV_02388,0.0
categorical__device_id_DEV_02390,0.0
categorical__device_id_DEV_02392,0.0
categorical__device_id_DEV_02394,0.0
categorical__device_id_DEV_02397,0.0
categorical__device_id_DEV_02398,0.0
categorical__device_id_DEV_02399,0.0
categorical__device_id_DEV_02401,0.0
categorical__device_id_DEV_02402,0.0
categorical__device_id_DEV_02403,0.0
categorical__device_id_DEV_02404,0.0
categorical__device_id_DEV_02405,0.0
categorical__device_id_DEV_02407,0.0
categorical__device_id_DEV_02408,0.0
categorical__device_id_DEV_00113,0.0
categorical__device_id_DEV_02411,0.0
categorical__device_id_DEV_02412,0.0
categorical__device_id_DEV_02415,0.0
categorical__device_id_DEV_02416,0.0
categorical__device_id_DEV_02418,0.0
categorical__device_id_DEV_02419,0.0
categorical__device_id_DEV_02420,0.0
categorical__device_id_DEV_02421,0.0
categorical__device_id_DEV_02423,0.0
categorical__device_id_DEV_02426,0.0
categorical__device_id_DEV_00114,0.0
categorical__device_id_DEV_02428,0.0
categorical__device_id_DEV_02429,0.0
categorical__device_id_DEV_00115,0.0
categorical__device_id_DEV_02431,0.0
categorical__device_id_DEV_00116,0.0
categorical__device_id_DEV_02433,0.0
categorical__device_id_DEV_02434,0.0
categorical__device_id_DEV_02435,0.0
categorical__device_id_DEV_02436,0.0
categorical__device_id_DEV_02437,0.0
categorical__device_id_DEV_02439,0.0
categorical__device_id_DEV_02442,0.0
categorical__device_id_DEV_02443,0.0
categorical__device_id_DEV_02444,0.0
categorical__device_id_DEV_02445,0.0
categorical__device_id_DEV_02448,0.0
categorical__device_id_DEV_00117,0.0
categorical__device_id_DEV_02450,0.0
categorical__device_id_DEV_00119,0.0
categorical__device_id_DEV_02453,0.0
categorical__device_id_DEV_02454,0.0
categorical__device_id_DEV_02455,0.0
categorical__device_id_DEV_02456,0.0
categorical__device_id_DEV_02457,0.0
categorical__device_id_DEV_02458,0.0
categorical__device_id_DEV_02459,0.0
categorical__device_id_DEV_00120,0.0
categorical__device_id_DEV_02462,0.0
categorical__device_id_DEV_02464,0.0
categorical__device_id_DEV_02465,0.0
categorical__device_id_DEV_02467,0.0
categorical__device_id_DEV_02468,0.0
categorical__device_id_DEV_02469,0.0
categorical__device_id_DEV_02470,0.0
categorical__device_id_DEV_00121,0.0
categorical__device_id_DEV_02473,0.0
categorical__device_id_DEV_02474,0.0
categorical__device_id_DEV_02475,0.0
categorical__device_id_DEV_02477,0.0
categorical__device_id_DEV_02478,0.0
categorical__device_id_DEV_00122,0.0
categorical__device_id_DEV_02480,0.0
categorical__device_id_DEV_02481,0.0
categorical__device_id_DEV_02482,0.0
categorical__device_id_DEV_02485,0.0
categorical__device_id_DEV_02486,0.0
categorical__device_id_DEV_02487,0.0
categorical__device_id_DEV_02488,0.0
categorical__device_id_DEV_00123,0.0
categorical__device_id_DEV_02490,0.0
categorical__device_id_DEV_02491,0.0
categorical__device_id_DEV_02492,0.0
categorical__device_id_DEV_02493,0.0
categorical__device_id_DEV_00124,0.0
categorical__device_id_DEV_02497,0.0
categorical__device_id_DEV_02498,0.0
categorical__device_id_DEV_02499,0.0
categorical__device_id_DEV_02501,0.0
categorical__device_id_DEV_02503,0.0
categorical__device_id_DEV_02505,0.0
categorical__device_id_DEV_02508,0.0
categorical__device_id_DEV_02509,0.0
categorical__device_id_DEV_02510,0.0
categorical__device_id_DEV_02511,0.0
categorical__device_id_DEV_02512,0.0
categorical__device_id_DEV_02514,0.0
categorical__device_id_DEV_02515,0.0
categorical__device_id_DEV_02516,0.0
categorical__device_id_DEV_02517,0.0
categorical__device_id_DEV_02519,0.0
categorical__device_id_DEV_02520,0.0
categorical__device_id_DEV_02522,0.0
categorical__device_id_DEV_02523,0.0
categorical__device_id_DEV_02524,0.0
categorical__device_id_DEV_02525,0.0
categorical__device_id_DEV_02527,0.0
categorical__device_id_DEV_00125,0.0
categorical__device_id_DEV_02531,0.0
categorical__device_id_DEV_00127,0.0
categorical__device_id_DEV_00128,0.0
categorical__device_id_DEV_02535,0.0
categorical__device_id_DEV_02537,0.0
categorical__device_id_DEV_02540,0.0
categorical__device_id_DEV_02542,0.0
categorical__device_id_DEV_02543,0.0
categorical__device_id_DEV_02544,0.0
categorical__device_id_DEV_02545,0.0
categorical__device_id_DEV_02546,0.0
categorical__device_id_DEV_02547,0.0
categorical__device_id_DEV_02548,0.0
categorical__device_id_DEV_02549,0.0
categorical__device_id_DEV_02551,0.0
categorical__device_id_DEV_02554,0.0
categorical__device_id_DEV_02555,0.0
categorical__device_id_DEV_00129,0.0
categorical__device_id_DEV_02558,0.0
categorical__device_id_DEV_02559,0.0
categorical__device_id_DEV_02560,0.0
categorical__device_id_DEV_02561,0.0
categorical__device_id_DEV_02562,0.0
categorical__device_id_DEV_02566,0.0
categorical__device_id_DEV_02567,0.0
categorical__device_id_DEV_02568,0.0
categorical__device_id_DEV_02569,0.0
categorical__device_id_DEV_02570,0.0
categorical__device_id_DEV_02571,0.0
categorical__device_id_DEV_02572,0.0
categorical__device_id_DEV_02573,0.0
categorical__device_id_DEV_00130,0.0
categorical__device_id_DEV_02575,0.0
categorical__device_id_DEV_00131,0.0
categorical__device_id_DEV_02577,0.0
categorical__device_id_DEV_02579,0.0
categorical__device_id_DEV_00132,0.0
categorical__device_id_DEV_02583,0.0
categorical__device_id_DEV_00133,0.0
categorical__device_id_DEV_02585,0.0
categorical__device_id_DEV_02586,0.0
categorical__device_id_DEV_02587,0.0
categorical__device_id_DEV_02588,0.0
categorical__device_id_DEV_02589,0.0
categorical__device_id_DEV_02590,0.0
categorical__device_id_DEV_02596,0.0
categorical__device_id_DEV_02597,0.0
categorical__device_id_DEV_02598,0.0
categorical__device_id_DEV_02599,0.0
categorical__device_id_DEV_02600,0.0
categorical__device_id_DEV_00134,0.0
categorical__device_id_DEV_02602,0.0
categorical__device_id_DEV_02604,0.0
categorical__device_id_DEV_02605,0.0
categorical__device_id_DEV_02607,0.0
categorical__device_id_DEV_02608,0.0
categorical__device_id_DEV_00136,0.0
categorical__device_id_DEV_02610,0.0
categorical__device_id_DEV_02612,0.0
categorical__device_id_DEV_02613,0.0
categorical__device_id_DEV_02614,0.0
categorical__device_id_DEV_02615,0.0
categorical__device_id_DEV_02617,0.0
categorical__device_id_DEV_02618,0.0
categorical__device_id_DEV_02619,0.0
categorical__device_id_DEV_02620,0.0
categorical__device_id_DEV_02622,0.0
categorical__device_id_DEV_02623,0.0
categorical__device_id_DEV_02624,0.0
categorical__device_id_DEV_02628,0.0
categorical__device_id_DEV_02629,0.0
categorical__device_id_DEV_02630,0.0
categorical__device_id_DEV_02631,0.0
categorical__device_id_DEV_00137,0.0
categorical__device_id_DEV_02636,0.0
categorical__device_id_DEV_02637,0.0
categorical__device_id_DEV_02640,0.0
categorical__device_id_DEV_02642,0.0
categorical__device_id_DEV_02643,0.0
categorical__device_id_DEV_02645,0.0
categorical__device_id_DEV_02646,0.0
categorical__device_id_DEV_02647,0.0
categorical__device_id_DEV_02648,0.0
categorical__device_id_DEV_02649,0.0
categorical__device_id_DEV_02650,0.0
categorical__device_id_DEV_02651,0.0
categorical__device_id_DEV_02652,0.0
categorical__device_id_DEV_02654,0.0
categorical__device_id_DEV_02655,0.0
categorical__device_id_DEV_02656,0.0
categorical__device_id_DEV_02657,0.0
categorical__device_id_DEV_00139,0.0
categorical__device_id_DEV_02660,0.0
categorical__device_id_DEV_02662,0.0
categorical__device_id_DEV_00143,0.0
categorical__device_id_DEV_02665,0.0
categorical__device_id_DEV_02666,0.0
categorical__device_id_DEV_02667,0.0
categorical__device_id_DEV_02670,0.0
categorical__device_id_DEV_02671,0.0
categorical__device_id_DEV_02672,0.0
categorical__device_id_DEV_02674,0.0
categorical__device_id_DEV_02677,0.0
categorical__device_id_DEV_02678,0.0
categorical__device_id_DEV_02679,0.0
categorical__device_id_DEV_02680,0.0
categorical__device_id_DEV_02681,0.0
categorical__device_id_DEV_02682,0.0
categorical__device_id_DEV_02683,0.0
categorical__device_id_DEV_02684,0.0
categorical__device_id_DEV_02686,0.0
categorical__device_id_DEV_02687,0.0
categorical__device_id_DEV_00147,0.0
categorical__device_id_DEV_02690,0.0
categorical__device_id_DEV_00148,0.0
categorical__device_id_DEV_02692,0.0
categorical__device_id_DEV_02693,0.0
categorical__device_id_DEV_02694,0.0
categorical__device_id_DEV_02695,0.0
categorical__device_id_DEV_00149,0.0
categorical__device_id_DEV_02697,0.0
categorical__device_id_DEV_02698,0.0
categorical__device_id_DEV_02701,0.0
categorical__device_id_DEV_02702,0.0
categorical__device_id_DEV_02703,0.0
categorical__device_id_DEV_02704,0.0
categorical__device_id_DEV_02706,0.0
categorical__device_id_DEV_02708,0.0
categorical__device_id_DEV_02709,0.0
categorical__device_id_DEV_00151,0.0
categorical__device_id_DEV_02712,0.0
categorical__device_id_DEV_02713,0.0
categorical__device_id_DEV_02714,0.0
categorical__device_id_DEV_02715,0.0
categorical__device_id_DEV_02716,0.0
categorical__device_id_DEV_00153,0.0
categorical__device_id_DEV_02718,0.0
categorical__device_id_DEV_02720,0.0
categorical__device_id_DEV_02721,0.0
categorical__device_id_DEV_02723,0.0
categorical__device_id_DEV_00154,0.0
categorical__device_id_DEV_02725,0.0
categorical__device_id_DEV_02726,0.0
categorical__device_id_DEV_02727,0.0
categorical__device_id_DEV_02729,0.0
categorical__device_id_DEV_02730,0.0
categorical__device_id_DEV_02731,0.0
categorical__device_id_DEV_02732,0.0
categorical__device_id_DEV_02733,0.0
categorical__device_id_DEV_02735,0.0
categorical__device_id_DEV_02736,0.0
categorical__device_id_DEV_02737,0.0
categorical__device_id_DEV_00155,0.0
categorical__device_id_DEV_02741,0.0
categorical__device_id_DEV_02742,0.0
categorical__device_id_DEV_02743,0.0
categorical__device_id_DEV_02745,0.0
categorical__device_id_DEV_02747,0.0
categorical__device_id_DEV_02748,0.0
categorical__device_id_DEV_02750,0.0
categorical__device_id_DEV_02751,0.0
categorical__device_id_DEV_02752,0.0
categorical__device_id_DEV_02753,0.0
categorical__device_id_DEV_02756,0.0
categorical__device_id_DEV_02757,0.0
categorical__device_id_DEV_02758,0.0
categorical__device_id_DEV_02759,0.0
categorical__device_id_DEV_02761,0.0
categorical__device_id_DEV_00157,0.0
categorical__device_id_DEV_02763,0.0
categorical__device_id_DEV_02765,0.0
categorical__device_id_DEV_02766,0.0
categorical__device_id_DEV_02768,0.0
categorical__device_id_DEV_02770,0.0
categorical__device_id_DEV_02773,0.0
categorical__device_id_DEV_02774,0.0
categorical__device_id_DEV_02777,0.0
categorical__device_id_DEV_02778,0.0
categorical__device_id_DEV_02779,0.0
categorical__device_id_DEV_02781,0.0
categorical__device_id_DEV_02782,0.0
categorical__device_id_DEV_02783,0.0
categorical__device_id_DEV_02784,0.0
categorical__device_id_DEV_02786,0.0
categorical__device_id_DEV_02790,0.0
categorical__device_id_DEV_02793,0.0
categorical__device_id_DEV_02794,0.0
categorical__device_id_DEV_00158,0.0
categorical__device_id_DEV_02798,0.0
categorical__device_id_DEV_02799,0.0
categorical__device_id_DEV_02800,0.0
categorical__device_id_DEV_02801,0.0
categorical__device_id_DEV_00159,0.0
categorical__device_id_DEV_02803,0.0
categorical__device_id_DEV_02805,0.0
categorical__device_id_DEV_02806,0.0
categorical__device_id_DEV_02807,0.0
categorical__device_id_DEV_02809,0.0
categorical__device_id_DEV_02811,0.0
categorical__device_id_DEV_02813,0.0
categorical__device_id_DEV_02814,0.0
categorical__device_id_DEV_02815,0.0
categorical__device_id_DEV_02816,0.0
categorical__device_id_DEV_02817,0.0
categorical__device_id_DEV_00166,0.0
categorical__device_id_DEV_02819,0.0
categorical__device_id_DEV_00170,0.0
categorical__device_id_DEV_02822,0.0
categorical__device_id_DEV_00171,0.0
categorical__device_id_DEV_02824,0.0
categorical__device_id_DEV_02825,0.0
categorical__device_id_DEV_02826,0.0
categorical__device_id_DEV_02827,0.0
categorical__device_id_DEV_02828,0.0
categorical__device_id_DEV_02829,0.0
categorical__device_id_DEV_00175,0.0
categorical__device_id_DEV_02831,0.0
categorical__device_id_DEV_02833,0.0
categorical__device_id_DEV_02836,0.0
categorical__device_id_DEV_00176,0.0
categorical__device_id_DEV_02839,0.0
categorical__device_id_DEV_02840,0.0
